"X","state","date","year","week","value","data.type","perc","date.1st"
181,"California","2021-10-17",2021,42,0,"case",0,"2021-10-17"
182,"California","2021-10-24",2021,43,0.99603540749894,"case",0.000813232490329258,"2021-10-17"
183,"California","2021-10-31",2021,44,2.1133973667576,"case",0.00189702237767644,"2021-10-17"
184,"California","2021-11-07",2021,45,0,"case",0,"2021-10-17"
185,"California","2021-11-14",2021,46,0,"case",0,"2021-10-17"
186,"California","2021-11-21",2021,47,0,"case",0,"2021-10-17"
187,"California","2021-11-28",2021,48,3.64070798593743,"case",0.00305445188165111,"2021-10-17"
188,"California","2021-12-05",2021,49,110.277419642304,"case",0.0918100715712453,"2021-10-17"
189,"California","2021-12-12",2021,50,334.601645102828,"case",0.275136410918792,"2021-10-17"
190,"California","2021-12-19",2021,51,1203.9051444522,"case",0.551460335479277,"2021-10-17"
191,"California","2021-12-26",2021,52,4619.68669362752,"case",0.814855232084315,"2021-10-17"
192,"California","2022-01-02",2022,1,12722.2881168878,"case",0.962927837086351,"2021-10-17"
193,"California","2022-01-09",2022,2,21177.0668178314,"case",0.999999983976216,"2021-10-17"
194,"California","2022-01-16",2022,3,19905.8655791289,"case",0.999999999708293,"2021-10-17"
195,"California","2022-01-23",2022,4,15194.0449357469,"case",0.985080625707822,"2021-10-17"
196,"California","2022-01-30",2022,5,8615.37790622868,"case",0.989445341468477,"2021-10-17"
197,"California","2022-02-06",2022,6,4593.74263287603,"case",0.999999908075108,"2021-10-17"
198,"California","2022-02-13",2022,7,2354.84075470758,"case",0.999999925084573,"2021-10-17"
199,"California","2022-02-20",2022,8,1770.07429738991,"case",0.998822803762224,"2021-10-17"
200,"California","2022-02-27",2022,9,1108.01234340715,"case",0.996246007497007,"2021-10-17"
201,"California","2022-03-06",2022,10,815.468647201256,"case",0.995611625551535,"2021-10-17"
202,"California","2022-03-13",2022,11,728.605366471285,"case",0.994844761870555,"2021-10-17"
203,"California","2022-03-20",2022,12,613.126918166859,"case",0.993805944862439,"2021-10-17"
204,"California","2022-03-27",2022,13,492.145319274544,"case",0.992839559051464,"2021-10-17"
205,"California","2022-04-03",2022,14,598.12809487094,"case",0.992289988961907,"2021-10-17"
206,"California","2022-04-10",2022,15,663.550813838835,"case",0.992330635790906,"2021-10-17"
207,"California","2022-04-17",2022,16,836.842029408635,"case",0.992450967427035,"2021-10-17"
208,"California","2022-04-24",2022,17,1109.36363835369,"case",0.992177809971304,"2021-10-17"
209,"California","2022-05-01",2022,18,1349.85820486848,"case",0.991871355683024,"2021-10-17"
210,"California","2022-05-08",2022,19,1545.12048364534,"case",0.991991828799928,"2021-10-17"
211,"California","2022-05-15",2022,20,2465.6761098469,"case",0.99256621531515,"2021-10-17"
212,"California","2022-05-22",2022,21,2714.05214085625,"case",0.993498549408368,"2021-10-17"
213,"California","2022-05-29",2022,22,2613.26653771435,"case",0.99463429625006,"2021-10-17"
214,"California","2022-06-05",2022,23,3240.57964977857,"case",0.995804278758401,"2021-10-17"
215,"California","2022-06-12",2022,24,2640.22675973219,"case",0.996839319851565,"2021-10-17"
216,"California","2022-06-19",2022,25,3298.4592288439,"case",0.997607634654156,"2021-10-17"
217,"California","2022-06-26",2022,26,3324.55354449631,"case",0.998127007116481,"2021-10-17"
218,"California","2022-07-03",2022,27,3114.51446413402,"case",0.998429191867178,"2021-10-17"
219,"California","2022-07-10",2022,28,3933.01345515314,"case",0.998452257422507,"2021-10-17"
220,"California","2022-07-17",2022,29,3618.30265920152,"case",0.998172029071373,"2021-10-17"
221,"California","2022-07-24",2022,30,3062.78071071338,"case",0.997809045305651,"2021-10-17"
222,"California","2022-07-31",2022,31,2714.62882447395,"case",0.997591326960965,"2021-10-17"
223,"California","2022-08-07",2022,32,2296.76988314013,"case",0.997532111044977,"2021-10-17"
224,"California","2022-08-14",2022,33,2047.02929826268,"case",0.997590938608359,"2021-10-17"
225,"California","2022-08-21",2022,34,1889.23728550544,"case",0.997727350701782,"2021-10-17"
226,"California","2022-08-28",2022,35,1589.28814897585,"case",0.997907255174026,"2021-10-17"
227,"California","2022-09-04",2022,36,1171.761162299,"case",0.998122027066295,"2021-10-17"
228,"California","2022-09-11",2022,37,825.917834662563,"case",0.998312877814076,"2021-10-17"
229,"California","2022-09-18",2022,38,860.556769471043,"case",0.998194897237536,"2021-10-17"
230,"California","2022-09-25",2022,39,841.152190556132,"case",0.997592536024504,"2021-10-17"
231,"California","2022-10-02",2022,40,685.416759604962,"case",0.99699380994878,"2021-10-17"
369,"Florida","2021-11-14",2021,46,0,"case",0,"2021-11-14"
370,"Florida","2021-11-21",2021,47,0,"case",0,"2021-11-14"
371,"Florida","2021-11-28",2021,48,17.6720451671711,"case",0.024820529580998,"2021-11-14"
372,"Florida","2021-12-05",2021,49,183.987114935986,"case",0.290774603825157,"2021-11-14"
373,"Florida","2021-12-12",2021,50,990.631982928395,"case",0.609049441607735,"2021-11-14"
374,"Florida","2021-12-19",2021,51,4479.01994160778,"case",0.828839118800735,"2021-11-14"
375,"Florida","2021-12-26",2021,52,13379.1281230818,"case",0.950937673090637,"2021-11-14"
376,"Florida","2022-01-02",2022,1,21728.7695407848,"case",0.999999566154016,"2021-11-14"
377,"Florida","2022-01-09",2022,2,19035.5684369053,"case",0.999999834980723,"2021-11-14"
378,"Florida","2022-01-16",2022,3,12158.6508928616,"case",0.997099298020982,"2021-11-14"
379,"Florida","2022-01-23",2022,4,9084.1370089522,"case",0.986478506783978,"2021-11-14"
380,"Florida","2022-01-30",2022,5,5916.2019689043,"case",0.992684780255218,"2021-11-14"
381,"Florida","2022-02-06",2022,6,5222.57067416484,"case",0.999999994683246,"2021-11-14"
382,"Florida","2022-02-13",2022,7,1811.68993687563,"case",0.999999999736872,"2021-11-14"
383,"Florida","2022-02-20",2022,8,1052.4199222293,"case",0.997731110271523,"2021-11-14"
384,"Florida","2022-02-27",2022,9,600.070819711448,"case",0.99614803270497,"2021-11-14"
385,"Florida","2022-03-06",2022,10,392.576987700493,"case",0.997476078798467,"2021-11-14"
386,"Florida","2022-03-13",2022,11,433.821467997311,"case",0.998660599635602,"2021-11-14"
387,"Florida","2022-03-20",2022,12,344.747637795739,"case",0.99910930993768,"2021-11-14"
388,"Florida","2022-03-27",2022,13,544.400259790714,"case",0.998845515335437,"2021-11-14"
389,"Florida","2022-04-03",2022,14,543.183924283284,"case",0.99789252145961,"2021-11-14"
390,"Florida","2022-04-10",2022,15,628.054055261776,"case",0.996393841091437,"2021-11-14"
391,"Florida","2022-04-17",2022,16,962.835879018578,"case",0.994973815614166,"2021-11-14"
392,"Florida","2022-04-24",2022,17,1225.82707036977,"case",0.994259494897375,"2021-11-14"
393,"Florida","2022-05-01",2022,18,1780.53888655768,"case",0.994407934153956,"2021-11-14"
394,"Florida","2022-05-08",2022,19,1569.70727150041,"case",0.995298908991624,"2021-11-14"
395,"Florida","2022-05-15",2022,20,3228.53451198576,"case",0.996173071254074,"2021-11-14"
396,"Florida","2022-05-22",2022,21,2667.84280159034,"case",0.996352328329486,"2021-11-14"
397,"Florida","2022-05-29",2022,22,3846.3293660129,"case",0.996122733547988,"2021-11-14"
398,"Florida","2022-06-05",2022,23,3430.15530464091,"case",0.996011376725193,"2021-11-14"
399,"Florida","2022-06-12",2022,24,2953.24944309893,"case",0.996545347676718,"2021-11-14"
400,"Florida","2022-06-19",2022,25,3945.62176713075,"case",0.997927750160854,"2021-11-14"
401,"Florida","2022-06-26",2022,26,2948.90345394767,"case",0.999065743706597,"2021-11-14"
402,"Florida","2022-07-03",2022,27,3156.12883330912,"case",0.998975846202695,"2021-11-14"
403,"Florida","2022-07-10",2022,28,3635.78719881506,"case",0.998407953206201,"2021-11-14"
404,"Florida","2022-07-17",2022,29,3535.56026234121,"case",0.998288768467061,"2021-11-14"
405,"Florida","2022-07-24",2022,30,3411.77957378068,"case",0.998518850838491,"2021-11-14"
406,"Florida","2022-07-31",2022,31,3056.96372792446,"case",0.998793096125425,"2021-11-14"
407,"Florida","2022-08-07",2022,32,2520.207506669,"case",0.999009892836411,"2021-11-14"
408,"Florida","2022-08-14",2022,33,2112.79075414814,"case",0.999118502655895,"2021-11-14"
409,"Florida","2022-08-21",2022,34,2034.02502901876,"case",0.999068187268329,"2021-11-14"
410,"Florida","2022-08-28",2022,35,1807.74126153391,"case",0.998872945183265,"2021-11-14"
411,"Florida","2022-09-04",2022,36,1339.46147198069,"case",0.998805722210678,"2021-11-14"
412,"Florida","2022-09-11",2022,37,1067.29494071044,"case",0.999001134751568,"2021-11-14"
413,"Florida","2022-09-18",2022,38,812.54881500368,"case",0.998781534270629,"2021-11-14"
414,"Florida","2022-09-25",2022,39,550.186765252344,"case",0.997616432669531,"2021-11-14"
415,"Florida","2022-10-02",2022,40,498.565353649528,"case",0.996376248534154,"2021-11-14"
643,"Iowa","2021-11-28",2021,48,0,"case",0,"2021-11-28"
644,"Iowa","2021-12-05",2021,49,25.386740750386,"case",0.00686702195981827,"2021-11-28"
645,"Iowa","2021-12-12",2021,50,312.55991504897,"case",0.091803054475289,"2021-11-28"
646,"Iowa","2021-12-19",2021,51,604.648478530995,"case",0.27544156441796,"2021-11-28"
647,"Iowa","2021-12-26",2021,52,1830.3940347316,"case",0.500175065577743,"2021-11-28"
648,"Iowa","2022-01-02",2022,1,7194.81713946107,"case",0.698487698458399,"2021-11-28"
649,"Iowa","2022-01-09",2022,2,10114.4387944844,"case",0.853027597094735,"2021-11-28"
650,"Iowa","2022-01-16",2022,3,11224.6341915942,"case",0.958366211102563,"2021-11-28"
651,"Iowa","2022-01-23",2022,4,9484.0264224106,"case",0.999925388289224,"2021-11-28"
652,"Iowa","2022-01-30",2022,5,5518.33123412818,"case",0.999926563683713,"2021-11-28"
653,"Iowa","2022-02-06",2022,6,3116.39528810993,"case",0.996598954151326,"2021-11-28"
654,"Iowa","2022-02-13",2022,7,1875.75125856366,"case",0.99230827018049,"2021-11-28"
655,"Iowa","2022-02-20",2022,8,1048.0277259102,"case",0.996264187161038,"2021-11-28"
656,"Iowa","2022-02-27",2022,9,2117.1566079284,"case",0.997279381752264,"2021-11-28"
657,"Iowa","2022-03-06",2022,10,388.849218897441,"case",0.996625918007107,"2021-11-28"
658,"Iowa","2022-03-13",2022,11,244.195982263042,"case",0.996708173038364,"2021-11-28"
659,"Iowa","2022-03-20",2022,12,234.561707639674,"case",0.996041193704853,"2021-11-28"
660,"Iowa","2022-03-27",2022,13,237.982650539698,"case",0.995824829228493,"2021-11-28"
661,"Iowa","2022-04-03",2022,14,212.516585565882,"case",0.996292278783578,"2021-11-28"
662,"Iowa","2022-04-10",2022,15,335.110629736779,"case",0.997450466569452,"2021-11-28"
663,"Iowa","2022-04-17",2022,16,397.136522229786,"case",0.998401216885682,"2021-11-28"
664,"Iowa","2022-04-24",2022,17,552.410398956633,"case",0.998220777454814,"2021-11-28"
665,"Iowa","2022-05-01",2022,18,888.085399354247,"case",0.996788189591108,"2021-11-28"
666,"Iowa","2022-05-08",2022,19,1114.12922764694,"case",0.994386337276387,"2021-11-28"
667,"Iowa","2022-05-15",2022,20,1171.95387430871,"case",0.992110681571018,"2021-11-28"
668,"Iowa","2022-05-22",2022,21,837.07862144133,"case",0.991009998555684,"2021-11-28"
669,"Iowa","2022-05-29",2022,22,1709.86411922045,"case",0.99113374731377,"2021-11-28"
670,"Iowa","2022-06-05",2022,23,1243.86259595565,"case",0.992281557679336,"2021-11-28"
671,"Iowa","2022-06-12",2022,24,859.671052077773,"case",0.994253059486444,"2021-11-28"
672,"Iowa","2022-06-19",2022,25,1656.00704921076,"case",0.996722274084969,"2021-11-28"
673,"Iowa","2022-06-26",2022,26,862.072134102297,"case",0.998860788888041,"2021-11-28"
674,"Iowa","2022-07-03",2022,27,1279.46635569136,"case",0.999951923421135,"2021-11-28"
675,"Iowa","2022-07-10",2022,28,1644.26239731559,"case",0.99995431031197,"2021-11-28"
676,"Iowa","2022-07-17",2022,29,1708.60291694232,"case",0.999955816204267,"2021-11-28"
677,"Iowa","2022-07-24",2022,30,1880.06774633827,"case",0.999957070876513,"2021-11-28"
678,"Iowa","2022-07-31",2022,31,1786.57364036587,"case",0.999958292621808,"2021-11-28"
679,"Iowa","2022-08-07",2022,32,1790.06218490254,"case",0.999959542797532,"2021-11-28"
680,"Iowa","2022-08-14",2022,33,1503.2358276712,"case",0.999960839723925,"2021-11-28"
681,"Iowa","2022-08-21",2022,34,1565.04066147786,"case",0.999962097976704,"2021-11-28"
682,"Iowa","2022-08-28",2022,35,1555.8514124442,"case",0.999963356255924,"2021-11-28"
683,"Iowa","2022-09-04",2022,36,1331.46057615481,"case",0.999964608428648,"2021-11-28"
684,"Iowa","2022-09-11",2022,37,1267.12355764197,"case",0.999965863684205,"2021-11-28"
685,"Iowa","2022-09-18",2022,38,894.087065465271,"case",0.999967131385151,"2021-11-28"
686,"Iowa","2022-09-25",2022,39,647.191808028522,"case",0.999968392632982,"2021-11-28"
687,"Iowa","2022-10-02",2022,40,585.706154630996,"case",0.999969652214077,"2021-11-28"
917,"Massachusetts","2021-11-14",2021,46,0,"case",0,"2021-11-14"
918,"Massachusetts","2021-11-21",2021,47,0,"case",0,"2021-11-14"
919,"Massachusetts","2021-11-28",2021,48,19.797476248005,"case",0.00522032841469846,"2021-11-14"
920,"Massachusetts","2021-12-05",2021,49,148.264756279375,"case",0.0302834576218658,"2021-11-14"
921,"Massachusetts","2021-12-12",2021,50,909.720206035864,"case",0.174751240190151,"2021-11-14"
922,"Massachusetts","2021-12-19",2021,51,3399.27714384346,"case",0.468131789082149,"2021-11-14"
923,"Massachusetts","2021-12-26",2021,52,9441.62620458565,"case",0.764750419413424,"2021-11-14"
924,"Massachusetts","2022-01-02",2022,1,18908.1551733745,"case",0.935473220616374,"2021-11-14"
925,"Massachusetts","2022-01-09",2022,2,21233.94040143,"case",0.999999985778946,"2021-11-14"
926,"Massachusetts","2022-01-16",2022,3,15908.8304527153,"case",0.999532023935821,"2021-11-14"
927,"Massachusetts","2022-01-23",2022,4,8883.9498310847,"case",0.980271365766442,"2021-11-14"
928,"Massachusetts","2022-01-30",2022,5,4584.17127952569,"case",0.987048648797122,"2021-11-14"
929,"Massachusetts","2022-02-06",2022,6,2639.67965814227,"case",0.99999999795452,"2021-11-14"
930,"Massachusetts","2022-02-13",2022,7,1820.81893173601,"case",0.999999995971889,"2021-11-14"
931,"Massachusetts","2022-02-20",2022,8,1215.36594607503,"case",0.998678282000475,"2021-11-14"
932,"Massachusetts","2022-02-27",2022,9,892.990483015408,"case",0.997074288539633,"2021-11-14"
933,"Massachusetts","2022-03-06",2022,10,710.569269853764,"case",0.998287978837113,"2021-11-14"
934,"Massachusetts","2022-03-13",2022,11,762.722114876281,"case",0.998682459147248,"2021-11-14"
935,"Massachusetts","2022-03-20",2022,12,903.508032700603,"case",0.997985869537341,"2021-11-14"
936,"Massachusetts","2022-03-27",2022,13,1183.53900001097,"case",0.996767608527935,"2021-11-14"
937,"Massachusetts","2022-04-03",2022,14,1377.87397335727,"case",0.995597074639575,"2021-11-14"
938,"Massachusetts","2022-04-10",2022,15,2088.71826773852,"case",0.994989075025406,"2021-11-14"
939,"Massachusetts","2022-04-17",2022,16,2001.59761875719,"case",0.995240051368979,"2021-11-14"
940,"Massachusetts","2022-04-24",2022,17,2728.05797472656,"case",0.996351620123819,"2021-11-14"
941,"Massachusetts","2022-05-01",2022,18,3288.51576416713,"case",0.997364462292934,"2021-11-14"
942,"Massachusetts","2022-05-08",2022,19,4266.0231653681,"case",0.997407648079009,"2021-11-14"
943,"Massachusetts","2022-05-15",2022,20,4481.35013033343,"case",0.996924739933948,"2021-11-14"
944,"Massachusetts","2022-05-22",2022,21,3294.38360645681,"case",0.996556896671249,"2021-11-14"
945,"Massachusetts","2022-05-29",2022,22,2376.6640420407,"case",0.996421170301557,"2021-11-14"
946,"Massachusetts","2022-06-05",2022,23,2118.35534116519,"case",0.996503586134805,"2021-11-14"
947,"Massachusetts","2022-06-12",2022,24,1670.35494326295,"case",0.996790169480928,"2021-11-14"
948,"Massachusetts","2022-06-19",2022,25,1453.41515619145,"case",0.99727907658487,"2021-11-14"
949,"Massachusetts","2022-06-26",2022,26,1560.77191515556,"case",0.998016987431621,"2021-11-14"
950,"Massachusetts","2022-07-03",2022,27,1435.46428908578,"case",0.99898444254005,"2021-11-14"
951,"Massachusetts","2022-07-10",2022,28,1141.9379211428,"case",0.999848900824503,"2021-11-14"
952,"Massachusetts","2022-07-17",2022,29,1672.10663528184,"case",1,"2021-11-14"
953,"Massachusetts","2022-07-24",2022,30,1606.81830678928,"case",1,"2021-11-14"
954,"Massachusetts","2022-07-31",2022,31,1535.5814827951,"case",0.999999997818375,"2021-11-14"
955,"Massachusetts","2022-08-07",2022,32,1433.11462310055,"case",0.999569605248375,"2021-11-14"
956,"Massachusetts","2022-08-14",2022,33,1314.56244553903,"case",0.999076590535352,"2021-11-14"
957,"Massachusetts","2022-08-21",2022,34,1274.49018973254,"case",0.998684340177594,"2021-11-14"
958,"Massachusetts","2022-08-28",2022,35,1266.4832776306,"case",0.998540355813168,"2021-11-14"
959,"Massachusetts","2022-09-04",2022,36,1063.53683618738,"case",0.998832379620113,"2021-11-14"
960,"Massachusetts","2022-09-11",2022,37,1305.77908948132,"case",0.999565336693389,"2021-11-14"
961,"Massachusetts","2022-09-18",2022,38,1489.54873553279,"case",0.999972643255669,"2021-11-14"
962,"Massachusetts","2022-09-25",2022,39,1499.23221542477,"case",0.999367750726488,"2021-11-14"
963,"Massachusetts","2022-10-02",2022,40,1439.77660477778,"case",0.998155760185134,"2021-11-14"
964,"Michigan","2021-11-28",2021,48,0,"case",0,"2021-11-28"
965,"Michigan","2021-12-05",2021,49,15.7094989047321,"case",0.00312776154511993,"2021-11-28"
966,"Michigan","2021-12-12",2021,50,544.352929106212,"case",0.117016980079101,"2021-11-28"
967,"Michigan","2021-12-19",2021,51,1243.68667565427,"case",0.396847114274539,"2021-11-28"
968,"Michigan","2021-12-26",2021,52,4457.33598896346,"case",0.695847825966542,"2021-11-28"
969,"Michigan","2022-01-02",2022,1,12682.616696931,"case",0.87692458485462,"2021-11-28"
970,"Michigan","2022-01-09",2022,2,12315.6579505067,"case",0.961046372969391,"2021-11-28"
971,"Michigan","2022-01-16",2022,3,13732.313792362,"case",0.980928653544821,"2021-11-28"
972,"Michigan","2022-01-23",2022,4,10820.3220078742,"case",0.975059856409593,"2021-11-28"
973,"Michigan","2022-01-30",2022,5,5915.15669363838,"case",0.986800481624337,"2021-11-28"
974,"Michigan","2022-02-06",2022,6,2988.63007439978,"case",0.999063470424433,"2021-11-28"
975,"Michigan","2022-02-13",2022,7,1263.46043136482,"case",0.999999893263489,"2021-11-28"
976,"Michigan","2022-02-20",2022,8,2054.908485705,"case",0.998349737051101,"2021-11-28"
977,"Michigan","2022-02-27",2022,9,784.880446970899,"case",0.996755949388917,"2021-11-28"
978,"Michigan","2022-03-06",2022,10,592.424785143044,"case",0.998053578353458,"2021-11-28"
979,"Michigan","2022-03-13",2022,11,664.019181181981,"case",0.998714549355653,"2021-11-28"
980,"Michigan","2022-03-20",2022,12,564.356901118429,"case",0.998432536480583,"2021-11-28"
981,"Michigan","2022-03-27",2022,13,479.72924194418,"case",0.997706650981866,"2021-11-28"
982,"Michigan","2022-04-03",2022,14,431.286393483824,"case",0.997036004113119,"2021-11-28"
983,"Michigan","2022-04-10",2022,15,1344.64928104189,"case",0.996720855408459,"2021-11-28"
984,"Michigan","2022-04-17",2022,16,1044.86233121255,"case",0.996266057523996,"2021-11-28"
985,"Michigan","2022-04-24",2022,17,1443.33633229979,"case",0.995331691312141,"2021-11-28"
986,"Michigan","2022-05-01",2022,18,1887.49716851167,"case",0.994994157288519,"2021-11-28"
987,"Michigan","2022-05-08",2022,19,2763.59251185054,"case",0.996195748858406,"2021-11-28"
988,"Michigan","2022-05-15",2022,20,2924.47369311234,"case",0.997926011322473,"2021-11-28"
989,"Michigan","2022-05-22",2022,21,2597.54779186673,"case",0.998973288202356,"2021-11-28"
990,"Michigan","2022-05-29",2022,22,1954.65049047958,"case",0.999273864008161,"2021-11-28"
991,"Michigan","2022-06-05",2022,23,1845.97499091027,"case",0.999051008497111,"2021-11-28"
992,"Michigan","2022-06-12",2022,24,1557.55399826401,"case",0.998527991426429,"2021-11-28"
993,"Michigan","2022-06-19",2022,25,1067.31252081459,"case",0.99794939796694,"2021-11-28"
994,"Michigan","2022-06-26",2022,26,1433.80442522302,"case",0.997645074943877,"2021-11-28"
995,"Michigan","2022-07-03",2022,27,1309.07456036558,"case",0.997827845879173,"2021-11-28"
996,"Michigan","2022-07-10",2022,28,1667.21721458758,"case",0.998157179427163,"2021-11-28"
997,"Michigan","2022-07-17",2022,29,1643.82279594146,"case",0.998274441861207,"2021-11-28"
998,"Michigan","2022-07-24",2022,30,1964.54481336045,"case",0.998301944798377,"2021-11-28"
999,"Michigan","2022-07-31",2022,31,2016.79075839133,"case",0.998433594555881,"2021-11-28"
1000,"Michigan","2022-08-07",2022,32,1613.67258093899,"case",0.998668730907762,"2021-11-28"
1001,"Michigan","2022-08-14",2022,33,2317.13173367767,"case",0.998958051992271,"2021-11-28"
1002,"Michigan","2022-08-21",2022,34,1942.50135923322,"case",0.999252255947659,"2021-11-28"
1003,"Michigan","2022-08-28",2022,35,1917.22441175256,"case",0.999428230351913,"2021-11-28"
1004,"Michigan","2022-09-04",2022,36,1586.00629367899,"case",0.999067620541955,"2021-11-28"
1005,"Michigan","2022-09-11",2022,37,1836.16203130657,"case",0.997958510774871,"2021-11-28"
1006,"Michigan","2022-09-18",2022,38,1687.26414392045,"case",0.997009983229454,"2021-11-28"
1007,"Michigan","2022-09-25",2022,39,1465.3651116636,"case",0.997029010966987,"2021-11-28"
1008,"Michigan","2022-10-02",2022,40,1286.20401279625,"case",0.997293132657011,"2021-11-28"
1418,"New York","2021-11-14",2021,46,0,"case",0,"2021-11-14"
1419,"New York","2021-11-21",2021,47,13.3876720707546,"case",0.00579240014404209,"2021-11-14"
1420,"New York","2021-11-28",2021,48,111.643471676203,"case",0.0369107099897145,"2021-11-14"
1421,"New York","2021-12-05",2021,49,817.494412553782,"case",0.233825554258365,"2021-11-14"
1422,"New York","2021-12-12",2021,50,2330.2309376081,"case",0.49236213805783,"2021-11-14"
1423,"New York","2021-12-19",2021,51,6275.9795821785,"case",0.717919756067905,"2021-11-14"
1424,"New York","2021-12-26",2021,52,20661.7085244102,"case",0.879994848779184,"2021-11-14"
1425,"New York","2022-01-02",2022,1,24949.5013688793,"case",0.966774653659145,"2021-11-14"
1426,"New York","2022-01-09",2022,2,20433.8157234713,"case",0.995635550989739,"2021-11-14"
1427,"New York","2022-01-16",2022,3,10734.4271374868,"case",0.993008959495344,"2021-11-14"
1428,"New York","2022-01-23",2022,4,5443.97110611324,"case",0.985223447061776,"2021-11-14"
1429,"New York","2022-01-30",2022,5,2694.94042213319,"case",0.991136929640492,"2021-11-14"
1430,"New York","2022-02-06",2022,6,1942.31756547658,"case",0.999999821129287,"2021-11-14"
1431,"New York","2022-02-13",2022,7,1233.65576139733,"case",0.999999900301867,"2021-11-14"
1432,"New York","2022-02-20",2022,8,808.370345369872,"case",0.99706326554932,"2021-11-14"
1433,"New York","2022-02-27",2022,9,645.774542283066,"case",0.995295076101308,"2021-11-14"
1434,"New York","2022-03-06",2022,10,603.196567683273,"case",0.99578421795801,"2021-11-14"
1435,"New York","2022-03-13",2022,11,743.078114793465,"case",0.996863349693102,"2021-11-14"
1436,"New York","2022-03-20",2022,12,945.154082909583,"case",0.997970723310933,"2021-11-14"
1437,"New York","2022-03-27",2022,13,1193.02602255884,"case",0.998820989173517,"2021-11-14"
1438,"New York","2022-04-03",2022,14,1523.6364648546,"case",0.999128797642872,"2021-11-14"
1439,"New York","2022-04-10",2022,15,2075.27305334816,"case",0.998724759047194,"2021-11-14"
1440,"New York","2022-04-17",2022,16,2305.63240760515,"case",0.997903323579405,"2021-11-14"
1441,"New York","2022-04-24",2022,17,2563.49799834383,"case",0.997064233128592,"2021-11-14"
1442,"New York","2022-05-01",2022,18,3019.72944245166,"case",0.996564556503797,"2021-11-14"
1443,"New York","2022-05-08",2022,19,3672.99311648985,"case",0.996635640977144,"2021-11-14"
1444,"New York","2022-05-15",2022,20,3206.47493852449,"case",0.997048620753131,"2021-11-14"
1445,"New York","2022-05-22",2022,21,3124.63641666758,"case",0.997510627934819,"2021-11-14"
1446,"New York","2022-05-29",2022,22,2437.99907503413,"case",0.99793299928713,"2021-11-14"
1447,"New York","2022-06-05",2022,23,1980.02624639985,"case",0.998278122740456,"2021-11-14"
1448,"New York","2022-06-12",2022,24,2008.91855884213,"case",0.998508386225186,"2021-11-14"
1449,"New York","2022-06-19",2022,25,1843.64657280938,"case",0.998621497051042,"2021-11-14"
1450,"New York","2022-06-26",2022,26,2147.98575636645,"case",0.998756440045076,"2021-11-14"
1451,"New York","2022-07-03",2022,27,2221.72122108584,"case",0.999038169742218,"2021-11-14"
1452,"New York","2022-07-10",2022,28,2724.84151334726,"case",0.999394241991578,"2021-11-14"
1453,"New York","2022-07-17",2022,29,2697.13866575693,"case",0.999694228060606,"2021-11-14"
1454,"New York","2022-07-24",2022,30,2250.95367456197,"case",0.999773159575913,"2021-11-14"
1455,"New York","2022-07-31",2022,31,2613.5558667772,"case",0.999507912268188,"2021-11-14"
1456,"New York","2022-08-07",2022,32,2086.324907175,"case",0.998977277925278,"2021-11-14"
1457,"New York","2022-08-14",2022,33,1772.2028245359,"case",0.998310527349318,"2021-11-14"
1458,"New York","2022-08-21",2022,34,1661.21015668935,"case",0.997636931342444,"2021-11-14"
1459,"New York","2022-08-28",2022,35,1517.47286783233,"case",0.997103661427453,"2021-11-14"
1460,"New York","2022-09-04",2022,36,1215.26264386867,"case",0.9969294920098,"2021-11-14"
1461,"New York","2022-09-11",2022,37,1698.26422946075,"case",0.997171434062741,"2021-11-14"
1462,"New York","2022-09-18",2022,38,1793.70215526553,"case",0.99716784194809,"2021-11-14"
1463,"New York","2022-09-25",2022,39,1637.00502874046,"case",0.996388635646865,"2021-11-14"
1464,"New York","2022-10-02",2022,40,1530.76608160731,"case",0.995548654228357,"2021-11-14"
1690,"Pennsylvania","2021-11-14",2021,46,1.58301387943409,"case",0.000498468277040598,"2021-11-14"
1691,"Pennsylvania","2021-11-21",2021,47,7.9705853228689,"case",0.0024893109615996,"2021-11-14"
1692,"Pennsylvania","2021-11-28",2021,48,16.8618793455593,"case",0.00420651234291127,"2021-11-14"
1693,"Pennsylvania","2021-12-05",2021,49,92.4806243884788,"case",0.0210324196787131,"2021-11-14"
1694,"Pennsylvania","2021-12-12",2021,50,573.992817199363,"case",0.136897548891802,"2021-11-14"
1695,"Pennsylvania","2021-12-19",2021,51,2055.33111605402,"case",0.407179188484878,"2021-11-14"
1696,"Pennsylvania","2021-12-26",2021,52,5842.82781047813,"case",0.66807024899642,"2021-11-14"
1697,"Pennsylvania","2022-01-02",2022,1,11705.4643737391,"case",0.828211224701002,"2021-11-14"
1698,"Pennsylvania","2022-01-09",2022,2,13408.4057487529,"case",0.928327553327195,"2021-11-14"
1699,"Pennsylvania","2022-01-16",2022,3,10403.1421455315,"case",0.988641694535198,"2021-11-14"
1700,"Pennsylvania","2022-01-23",2022,4,6871.50638726147,"case",0.987527494197924,"2021-11-14"
1701,"Pennsylvania","2022-01-30",2022,5,3718.38644828602,"case",0.99182711550592,"2021-11-14"
1702,"Pennsylvania","2022-02-06",2022,6,1964.7728177182,"case",0.999999999997114,"2021-11-14"
1703,"Pennsylvania","2022-02-13",2022,7,1590.14353158865,"case",0.999999999991115,"2021-11-14"
1704,"Pennsylvania","2022-02-20",2022,8,1011.5364271146,"case",0.997817707891845,"2021-11-14"
