"X","state","date","year","week","value","data.type","perc"
4431,"New York","2020-08-02",2020,32,235.329665350215,"case",0
4432,"New York","2020-08-09",2020,33,234.507193824308,"case",0
4433,"New York","2020-08-16",2020,34,219.188661654285,"case",0
4434,"New York","2020-08-23",2020,35,218.006358835794,"case",0
4435,"New York","2020-08-30",2020,36,276.299028234471,"case",0
4436,"New York","2020-09-06",2020,37,249.311681290639,"case",0
4437,"New York","2020-09-13",2020,38,277.584139993701,"case",0
4438,"New York","2020-09-20",2020,39,294.290592863692,"case",0
4439,"New York","2020-09-27",2020,40,442.541085408476,"case",0
4440,"New York","2020-10-04",2020,41,503.198360444137,"case",0
4441,"New York","2020-10-11",2020,42,501.502012921953,"case",0
4442,"New York","2020-10-18",2020,43,562.467714779829,"case",0
4443,"New York","2020-10-25",2020,44,701.928042891479,"case",0
4444,"New York","2020-11-01",2020,45,932.014452264035,"case",0
4445,"New York","2020-11-08",2020,46,1591.17397580834,"case",0
4446,"New York","2020-11-15",2020,47,1761.78541296372,"case",0
4447,"New York","2020-11-22",2020,48,2242.2115930343,"case",0
4448,"New York","2020-11-29",2020,49,3171.75863072062,"case",0
4449,"New York","2020-12-06",2020,50,3593.27528774809,"case",0
4450,"New York","2020-12-13",2020,51,3657.0168310059,"case",0
4451,"New York","2020-12-20",2020,52,4021.11469463097,"case",0
4452,"New York","2020-12-27",2020,53,4716.41156084482,"case",0
4453,"New York","2021-01-03",2021,1,5532.09769666335,"case",0
4454,"New York","2021-01-10",2021,2,5633.05607646847,"case",0
4455,"New York","2021-01-17",2021,3,4854.89520401946,"case",0
4456,"New York","2021-01-24",2021,4,4389.22210694484,"case",0
4457,"New York","2021-01-31",2021,5,3166.66958815407,"case",0
4458,"New York","2021-02-07",2021,6,3147.95836093968,"case",0
4459,"New York","2021-02-14",2021,7,2770.44393054824,"case",0
4460,"New York","2021-02-21",2021,8,2601.32322303356,"case",0
4461,"New York","2021-02-28",2021,9,2619.21197872204,"case",0
4462,"New York","2021-03-07",2021,10,2451.11936061475,"case",0
4463,"New York","2021-03-14",2021,11,2280.19949663715,"case",0
4464,"New York","2021-03-21",2021,12,3138.08870262879,"case",0
4465,"New York","2021-03-28",2021,13,2888.72561686778,"case",0
4466,"New York","2021-04-04",2021,14,2657.5083091471,"case",0
4467,"New York","2021-04-11",2021,15,2212.39700022017,"case",0
4468,"New York","2021-04-18",2021,16,1747.03232996776,"case",0
4469,"New York","2021-04-25",2021,17,1280.84518818945,"case",0
4470,"New York","2021-05-02",2021,18,926.616982875269,"case",0
4471,"New York","2021-05-09",2021,19,697.096022676774,"case",0
4472,"New York","2021-05-16",2021,20,549.719406128266,"case",0
4473,"New York","2021-05-23",2021,21,349.858825332802,"case",0
4474,"New York","2021-05-30",2021,22,223.660850576406,"case",0
4475,"New York","2021-06-06",2021,23,182.999914514366,"case",0
4476,"New York","2021-06-13",2021,24,134.165667663622,"case",0
4477,"New York","2021-06-20",2021,25,110.571015764158,"case",0
4478,"New York","2021-06-27",2021,26,121.520167952798,"case",0
4479,"New York","2021-07-04",2021,27,177.705254066338,"case",0
4480,"New York","2021-07-11",2021,28,299.431039900613,"case",0
4481,"New York","2021-07-18",2021,29,486.543312044515,"case",0
4482,"New York","2021-07-25",2021,30,791.680248156109,"case",0
4483,"New York","2021-08-01",2021,31,1153.15648379235,"case",0
4484,"New York","2021-08-08",2021,32,1462.09735071127,"case",0
4485,"New York","2021-08-15",2021,33,1615.79671711519,"case",0
4486,"New York","2021-08-22",2021,34,1694.90819701339,"case",0
4487,"New York","2021-08-29",2021,35,1604.33352022285,"case",0
4488,"New York","2021-09-05",2021,36,1763.07052472295,"case",0
4489,"New York","2021-09-12",2021,37,1753.8177200565,"case",0
4490,"New York","2021-09-19",2021,38,1867.3187906317,"case",0
4491,"New York","2021-09-26",2021,39,1748.31744172699,"case",0
4492,"New York","2021-10-03",2021,40,1790.366298489,"case",0
4493,"New York","2021-10-10",2021,41,1676.29977873974,"case",0
4494,"New York","2021-10-17",2021,42,1446.41898724866,"case",0
4495,"New York","2021-10-24",2021,43,1329.8336484513,"case",0
4496,"New York","2021-10-31",2021,44,1478.13554546646,"case",0
4497,"New York","2021-11-07",2021,45,1889.26849947935,"case",0
4498,"New York","2021-11-14",2021,46,2246.37535513421,"case",0
4499,"New York","2021-11-21",2021,47,2297.86012466939,"case",0.00579240014404209
4500,"New York","2021-11-28",2021,48,2913.04696931812,"case",0.0369107099897145
4501,"New York","2021-12-05",2021,49,2678.67783066688,"case",0.233825554258365
4502,"New York","2021-12-12",2021,50,2402.52724481413,"case",0.49236213805783
4503,"New York","2021-12-19",2021,51,2465.91605327868,"case",0.717919756067905
4504,"New York","2021-12-26",2021,52,2817.64314801626,"case",0.879994848779184
4505,"New York","2022-01-02",2022,1,857.444721864745,"case",0.966774653659145
4506,"New York","2022-01-09",2022,2,89.5732848445455,"case",0.995635550989739
4507,"New York","2022-01-16",2022,3,75.5731498642143,"case",0.993008959495344
4508,"New York","2022-01-23",2022,4,81.6496272835864,"case",0.985223447061776
4509,"New York","2022-01-30",2022,5,24.0990380458454,"case",0.991136929640492
4510,"New York","2022-02-06",2022,6,0.000347423789990124,"case",0.999999821129287
4511,"New York","2022-02-13",2022,7,0.000122993188403045,"case",0.999999900301867
4512,"New York","2022-02-20",2022,8,2.38096129321129,"case",0.99706326554932
4513,"New York","2022-02-27",2022,9,3.05268271702496,"case",0.995295076101308
4514,"New York","2022-03-06",2022,10,2.55371114742491,"case",0.99578421795801
4515,"New York","2022-03-13",2022,11,2.33811003036042,"case",0.996863349693102
4516,"New York","2022-03-20",2022,12,1.92187917262918,"case",0.997970723310933
4517,"New York","2022-03-27",2022,13,1.40825093997743,"case",0.998820989173517
4518,"New York","2022-04-03",2022,14,1.32855311819566,"case",0.999128797642872
4519,"New York","2022-04-10",2022,15,2.64985238616597,"case",0.998724759047194
4520,"New York","2022-04-17",2022,16,4.84432207946309,"case",0.997903323579405
4521,"New York","2022-04-24",2022,17,7.54799164226745,"case",0.997064233128592
4522,"New York","2022-05-01",2022,18,10.4098724018022,"case",0.996564556503797
4523,"New York","2022-05-08",2022,19,12.3989821598545,"case",0.996635640977144
4524,"New York","2022-05-15",2022,20,9.49153671364409,"case",0.997048620753131
4525,"New York","2022-05-22",2022,21,7.7977942206022,"case",0.997510627934819
4526,"New York","2022-05-29",2022,22,5.04978373264724,"case",0.99793299928713
4527,"New York","2022-06-05",2022,23,3.41524279588217,"case",0.998278122740456
4528,"New York","2022-06-12",2022,24,3.00100693813564,"case",0.998508386225186
4529,"New York","2022-06-19",2022,25,2.54498050057918,"case",0.998621497051042
4530,"New York","2022-06-26",2022,26,2.67447494030062,"case",0.998756440045076
4531,"New York","2022-07-03",2022,27,2.13897602665975,"case",0.999038169742218
4532,"New York","2022-07-10",2022,28,1.65159503531013,"case",0.999394241991578
4533,"New York","2022-07-17",2022,29,0.82496157074235,"case",0.999694228060606
4534,"New York","2022-07-24",2022,30,0.510723138791333,"case",0.999773159575913
4535,"New York","2022-07-31",2022,31,1.28673196345962,"case",0.999507912268188
4536,"New York","2022-08-07",2022,32,2.13591498501506,"case",0.998977277925278
4537,"New York","2022-08-14",2022,33,2.99915519419049,"case",0.998310527349318
4538,"New York","2022-08-21",2022,34,3.93485198027296,"case",0.997636931342444
4539,"New York","2022-08-28",2022,35,4.40788191831957,"case",0.997103661427453
4540,"New York","2022-09-04",2022,36,3.74296646663321,"case",0.9969294920098
4541,"New York","2022-09-11",2022,37,4.81727834134469,"case",0.997171434062741
4542,"New York","2022-09-18",2022,38,5.09447636401813,"case",0.99716784194809
4543,"New York","2022-09-25",2022,39,5.93324872965666,"case",0.996388635646865
4544,"New York","2022-10-02",2022,40,6.84443607632478,"case",0.995548654228357
5255,"Pennsylvania","2020-01-19",2020,4,0,"case",0
5256,"Pennsylvania","2020-01-26",2020,5,0,"case",0
5257,"Pennsylvania","2020-02-02",2020,6,0,"case",0
5258,"Pennsylvania","2020-02-09",2020,7,0,"case",0
5259,"Pennsylvania","2020-02-16",2020,8,0,"case",0
5260,"Pennsylvania","2020-02-23",2020,9,0,"case",0
5261,"Pennsylvania","2020-03-01",2020,10,0.156225723987109,"case",0
5262,"Pennsylvania","2020-03-08",2020,11,3.35885306572283,"case",0
5263,"Pennsylvania","2020-03-15",2020,12,26.636485939802,"case",0
5264,"Pennsylvania","2020-03-22",2020,13,189.579916058356,"case",0
5265,"Pennsylvania","2020-03-29",2020,14,569.833328242978,"case",0
5266,"Pennsylvania","2020-04-05",2020,15,911.108422292817,"case",0
5267,"Pennsylvania","2020-04-12",2020,16,778.629008351749,"case",0
5268,"Pennsylvania","2020-04-19",2020,17,772.067527944291,"case",0
5269,"Pennsylvania","2020-04-26",2020,18,737.77598152912,"case",0
5270,"Pennsylvania","2020-05-03",2020,19,592.876622531077,"case",0
5271,"Pennsylvania","2020-05-10",2020,20,512.967164711671,"case",0
5272,"Pennsylvania","2020-05-17",2020,21,458.834951350138,"case",0
5273,"Pennsylvania","2020-05-24",2020,22,366.114984163789,"case",0
5274,"Pennsylvania","2020-05-31",2020,23,290.423620892035,"case",0
5275,"Pennsylvania","2020-06-07",2020,24,271.910872599562,"case",0
5276,"Pennsylvania","2020-06-14",2020,25,210.123598762661,"case",0
5277,"Pennsylvania","2020-06-21",2020,26,290.736072340009,"case",0
5278,"Pennsylvania","2020-06-28",2020,27,353.226361934852,"case",0
5279,"Pennsylvania","2020-07-05",2020,28,416.341554425644,"case",0
5280,"Pennsylvania","2020-07-12",2020,29,431.807901100368,"case",0
5281,"Pennsylvania","2020-07-19",2020,30,495.313657901128,"case",0
5282,"Pennsylvania","2020-07-26",2020,31,495.782335073089,"case",0
5283,"Pennsylvania","2020-08-02",2020,32,406.030656642495,"case",0
5284,"Pennsylvania","2020-08-09",2020,33,458.131935592196,"case",0
5285,"Pennsylvania","2020-08-16",2020,34,361.584438168163,"case",0
5286,"Pennsylvania","2020-08-23",2020,35,344.946398563536,"case",0
5287,"Pennsylvania","2020-08-30",2020,36,447.196134913098,"case",0
5288,"Pennsylvania","2020-09-06",2020,37,416.654005873619,"case",0
5289,"Pennsylvania","2020-09-13",2020,38,439.462961575736,"case",0
5290,"Pennsylvania","2020-09-20",2020,39,443.368604675414,"case",0
5291,"Pennsylvania","2020-09-27",2020,40,494.688755005179,"case",0
5292,"Pennsylvania","2020-10-04",2020,41,744.728026246547,"case",0
5293,"Pennsylvania","2020-10-11",2020,42,770.661496428407,"case",0
5294,"Pennsylvania","2020-10-18",2020,43,913.920485324585,"case",0
5295,"Pennsylvania","2020-10-25",2020,44,1206.53126635244,"case",0
5296,"Pennsylvania","2020-11-01",2020,45,1543.97883016459,"case",0
5297,"Pennsylvania","2020-11-08",2020,46,2485.08259146294,"case",0
5298,"Pennsylvania","2020-11-15",2020,47,3347.21424928579,"case",0
5299,"Pennsylvania","2020-11-22",2020,48,3827.21778623619,"case",0
5300,"Pennsylvania","2020-11-29",2020,49,4673.49253307435,"case",0
5301,"Pennsylvania","2020-12-06",2020,50,5454.46492728591,"case",0
5302,"Pennsylvania","2020-12-13",2020,51,5274.41478039077,"case",0
5303,"Pennsylvania","2020-12-20",2020,52,4394.47339003338,"case",0
5304,"Pennsylvania","2020-12-27",2020,53,4065.69635390251,"case",0
5305,"Pennsylvania","2021-01-03",2021,1,4445.48108891517,"case",0
5306,"Pennsylvania","2021-01-10",2021,2,3783.16213207182,"case",0
5307,"Pennsylvania","2021-01-17",2021,3,2983.75510242979,"case",0
5308,"Pennsylvania","2021-01-24",2021,4,3065.69549466102,"case",0
5309,"Pennsylvania","2021-01-31",2021,5,2102.48579341851,"case",0
5310,"Pennsylvania","2021-02-07",2021,6,1999.92360562097,"case",0
5311,"Pennsylvania","2021-02-14",2021,7,1510.70275095534,"case",0
5312,"Pennsylvania","2021-02-21",2021,8,1385.33160745569,"case",0
5313,"Pennsylvania","2021-02-28",2021,9,1374.00524246662,"case",0
5314,"Pennsylvania","2021-03-07",2021,10,1358.5388957919,"case",0
5315,"Pennsylvania","2021-03-14",2021,11,1581.08243961153,"case",0
5316,"Pennsylvania","2021-03-21",2021,12,1937.27709030214,"case",0
5317,"Pennsylvania","2021-03-28",2021,13,2308.70374908149,"case",0
5318,"Pennsylvania","2021-04-04",2021,14,2360.25823799724,"case",0
5319,"Pennsylvania","2021-04-11",2021,15,2704.97029797479,"case",0
5320,"Pennsylvania","2021-04-18",2021,16,2137.55846845361,"case",0
5321,"Pennsylvania","2021-04-25",2021,17,1801.36071043336,"case",0
5322,"Pennsylvania","2021-05-02",2021,18,1397.51721392668,"case",0
5323,"Pennsylvania","2021-05-09",2021,19,1002.57858368727,"case",0
5324,"Pennsylvania","2021-05-16",2021,20,657.397846537753,"case",0
5325,"Pennsylvania","2021-05-23",2021,21,612.71728947744,"case",0
5326,"Pennsylvania","2021-05-30",2021,22,306.827321910681,"case",0
5327,"Pennsylvania","2021-06-06",2021,23,229.964265709024,"case",0
5328,"Pennsylvania","2021-06-13",2021,24,154.27290243727,"case",0
5329,"Pennsylvania","2021-06-20",2021,25,96.7818360100138,"case",0
5330,"Pennsylvania","2021-06-27",2021,26,97.3286260439686,"case",0
5331,"Pennsylvania","2021-07-04",2021,27,95.1414659081491,"case",0
5332,"Pennsylvania","2021-07-11",2021,28,147.24274485785,"case",0
5333,"Pennsylvania","2021-07-18",2021,29,286.986654964318,"case",0
5334,"Pennsylvania","2021-07-25",2021,30,386.111876834139,"case",0
5335,"Pennsylvania","2021-08-01",2021,31,864.709382268646,"case",0
5336,"Pennsylvania","2021-08-08",2021,32,995.157861797882,"case",0
5337,"Pennsylvania","2021-08-15",2021,33,1342.6819848072,"case",0
5338,"Pennsylvania","2021-08-22",2021,34,1705.20377731929,"case",0
5339,"Pennsylvania","2021-08-29",2021,35,1927.35675682896,"case",0
5340,"Pennsylvania","2021-09-05",2021,36,2104.28238924436,"case",0
5341,"Pennsylvania","2021-09-12",2021,37,2532.41898583103,"case",0
5342,"Pennsylvania","2021-09-19",2021,38,2493.9874577302,"case",0
5343,"Pennsylvania","2021-09-26",2021,39,2413.06253270488,"case",0
5344,"Pennsylvania","2021-10-03",2021,40,2872.44427408897,"case",0
5345,"Pennsylvania","2021-10-10",2021,41,2433.3718768232,"case",0
5346,"Pennsylvania","2021-10-17",2021,42,2208.48494714376,"case",0
5347,"Pennsylvania","2021-10-24",2021,43,2104.59484069233,"case",0
5348,"Pennsylvania","2021-10-31",2021,44,2211.6875744855,"case",0
5349,"Pennsylvania","2021-11-07",2021,45,3902.28424661199,"case",0
5350,"Pennsylvania","2021-11-14",2021,46,3174.17350333051,"case",0.000498468277040598
5351,"Pennsylvania","2021-11-21",2021,47,3193.95374065491,"case",0.0024893109615996
5352,"Pennsylvania","2021-11-28",2021,48,3991.65585957767,"case",0.00420651234291127
5353,"Pennsylvania","2021-12-05",2021,49,4304.57049009068,"case",0.0210324196787131
5354,"Pennsylvania","2021-12-12",2021,50,3618.87127602865,"case",0.136897548891802
5355,"Pennsylvania","2021-12-19",2021,51,2992.40013883145,"case",0.407179188484878
5356,"Pennsylvania","2021-12-26",2021,52,2903.00066976818,"case",0.66807024899642
5357,"Pennsylvania","2022-01-02",2022,1,2427.96442392658,"case",0.828211224701002
5358,"Pennsylvania","2022-01-09",2022,2,1035.20922388922,"case",0.928327553327195
5359,"Pennsylvania","2022-01-16",2022,3,119.51960648216,"case",0.988641694535198
5360,"Pennsylvania","2022-01-23",2022,4,86.7873591243466,"case",0.987527494197924
5361,"Pennsylvania","2022-01-30",2022,5,30.6403630946232,"case",0.99182711550592
5362,"Pennsylvania","2022-02-06",2022,6,5.67038298501599e-09,"case",0.999999999997114
5363,"Pennsylvania","2022-02-13",2022,7,1.41284313904409e-08,"case",0.999999999991115
5364,"Pennsylvania","2022-02-20",2022,8,2.21229583775114,"case",0.997817707891845
5365,"Pennsylvania","2022-02-27",2022,9,2.93469312763576,"case",0.994855551261349
5366,"Pennsylvania","2022-03-06",2022,10,3.1216773705552,"case",0.993659578080375
5367,"Pennsylvania","2022-03-13",2022,11,2.22292189868502,"case",0.994438573051627
5368,"Pennsylvania","2022-03-20",2022,12,1.20227226872063,"case",0.996329244846371
5369,"Pennsylvania","2022-03-27",2022,13,0.587769310049083,"case",0.998200283128011
5370,"Pennsylvania","2022-04-03",2022,14,0.49899480289852,"case",0.998920377559952
5371,"Pennsylvania","2022-04-10",2022,15,1.3152393555528,"case",0.997929199389724
5372,"Pennsylvania","2022-04-17",2022,16,2.40813753632992,"case",0.996950346201347
5373,"Pennsylvania","2022-04-24",2022,17,2.60115173289148,"case",0.99748395044414
5374,"Pennsylvania","2022-05-01",2022,18,1.47761675532431,"case",0.997852357692112
5375,"Pennsylvania","2022-05-08",2022,19,5.98454861949702,"case",0.996405792569114
5376,"Pennsylvania","2022-05-15",2022,20,15.2277654979703,"case",0.994783782773671
5377,"Pennsylvania","2022-05-22",2022,21,10.2267503600736,"case",0.994870602350125
5378,"Pennsylvania","2022-05-29",2022,22,8.22062475051898,"case",0.996240207651414
5379,"Pennsylvania","2022-06-05",2022,23,3.20660956154409,"case",0.997888975607622
5380,"Pennsylvania","2022-06-12",2022,24,1.33058493345121,"case",0.998813283148836
5381,"Pennsylvania","2022-06-19",2022,25,2.23891709850085,"case",0.998412748251915
5382,"Pennsylvania","2022-06-26",2022,26,2.36580564408974,"case",0.997699953080819
5383,"Pennsylvania","2022-07-03",2022,27,2.59122401748687,"case",0.997766591168895
5384,"Pennsylvania","2022-07-10",2022,28,2.45540496850511,"case",0.998407837339951
5385,"Pennsylvania","2022-07-17",2022,29,1.37239603734517,"case",0.999140187972314
5386,"Pennsylvania","2022-07-24",2022,30,0.589076037384692,"case",0.99966194437194
5387,"Pennsylvania","2022-07-31",2022,31,0.43467949766979,"case",0.99977646171175
5388,"Pennsylvania","2022-08-07",2022,32,0.834350121488702,"case",0.99952550570488
5389,"Pennsylvania","2022-08-14",2022,33,1.27339072233676,"case",0.999010444699523
5390,"Pennsylvania","2022-08-21",2022,34,2.62619386779857,"case",0.998332647043869
5391,"Pennsylvania","2022-08-28",2022,35,3.2574021246009,"case",0.997716752837948
5392,"Pennsylvania","2022-09-04",2022,36,2.79947188682429,"case",0.997880489189134
5393,"Pennsylvania","2022-09-11",2022,37,1.16930842336038,"case",0.999176732465849
5394,"Pennsylvania","2022-09-18",2022,38,4.16810303826358e-07,"case",0.999999999708479
5395,"Pennsylvania","2022-09-25",2022,39,1.25985136848134,"case",0.998939256602372
5396,"Pennsylvania","2022-10-02",2022,40,2.73378593239968,"case",0.997184627348167
5965,"Texas","2020-01-19",2020,4,0,"case",0
5966,"Texas","2020-01-26",2020,5,0,"case",0
5967,"Texas","2020-02-02",2020,6,0,"case",0
5968,"Texas","2020-02-09",2020,7,0.0344876570572213,"case",0
5969,"Texas","2020-02-16",2020,8,0.0689753141144427,"case",0
5970,"Texas","2020-02-23",2020,9,0.241413599400549,"case",0
5971,"Texas","2020-03-01",2020,10,0.275901256457771,"case",0
5972,"Texas","2020-03-08",2020,11,1.72438285286107,"case",0
5973,"Texas","2020-03-15",2020,12,16.4851000733518,"case",0
5974,"Texas","2020-03-22",2020,13,63.2503630429439,"case",0
5975,"Texas","2020-03-29",2020,14,144.330844784471,"case",0
5976,"Texas","2020-04-05",2020,15,229.067018174064,"case",0
5977,"Texas","2020-04-12",2020,16,197.234910710249,"case",0
5978,"Texas","2020-04-19",2020,17,191.992786837551,"case",0
5979,"Texas","2020-04-26",2020,18,239.309852320059,"case",0
5980,"Texas","2020-05-03",2020,19,255.760464736353,"case",0
5981,"Texas","2020-05-10",2020,20,310.975203684965,"case",0
5982,"Texas","2020-05-17",2020,21,261.588878779024,"case",0
5983,"Texas","2020-05-24",2020,22,274.004435319623,"case",0
5984,"Texas","2020-05-31",2020,23,402.850322085402,"case",0
5985,"Texas","2020-06-07",2020,24,449.822510997338,"case",0
5986,"Texas","2020-06-14",2020,25,809.563261761214,"case",0
5987,"Texas","2020-06-21",2020,26,1277.59525568476,"case",0
5988,"Texas","2020-06-28",2020,27,1623.26504236929,"case",0
5989,"Texas","2020-07-05",2020,28,2157.99616504151,"case",0
5990,"Texas","2020-07-12",2020,29,2475.48953591029,"case",0
5991,"Texas","2020-07-19",2020,30,2122.71529187197,"case",0
5992,"Texas","2020-07-26",2020,31,1952.51870429459,"case",0
5993,"Texas","2020-08-02",2020,32,1944.4485925432,"case",0
5994,"Texas","2020-08-09",2020,33,1749.8347437693,"case",0
5995,"Texas","2020-08-16",2020,34,1511.00771864804,"case",0
5996,"Texas","2020-08-23",2020,35,1195.96297143032,"case",0
5997,"Texas","2020-08-30",2020,36,1014.35096936699,"case",0
5998,"Texas","2020-09-06",2020,37,782.007623772494,"case",0
5999,"Texas","2020-09-13",2020,38,1068.87595517446,"case",0
6000,"Texas","2020-09-20",2020,39,1646.02689602706,"case",0
6001,"Texas","2020-09-27",2020,40,1199.10134822253,"case",0
6002,"Texas","2020-10-04",2020,41,1046.5969287155,"case",0
6003,"Texas","2020-10-11",2020,42,1180.68493935397,"case",0
6004,"Texas","2020-10-18",2020,43,1471.38140068929,"case",0
6005,"Texas","2020-10-25",2020,44,1613.81542433562,"case",0
6006,"Texas","2020-11-01",2020,45,1944.62103082848,"case",0
6007,"Texas","2020-11-08",2020,46,2527.77282400904,"case",0
6008,"Texas","2020-11-15",2020,47,2798.15605533765,"case",0
6009,"Texas","2020-11-22",2020,48,2430.44865579356,"case",0
6010,"Texas","2020-11-29",2020,49,3527.74244038317,"case",0
6011,"Texas","2020-12-06",2020,50,4692.04574263496,"case",0
6012,"Texas","2020-12-13",2020,51,3827.26774192514,"case",0
6013,"Texas","2020-12-20",2020,52,2872.71836989537,"case",0
6014,"Texas","2020-12-27",2020,53,4311.3364963803,"case",0
6015,"Texas","2021-01-03",2021,1,5507.12702952533,"case",0
6016,"Texas","2021-01-10",2021,2,5548.30529205165,"case",0
6017,"Texas","2021-01-17",2021,3,4387.20934190618,"case",0
6018,"Texas","2021-01-24",2021,4,4153.9693172282,"case",0
6019,"Texas","2021-01-31",2021,5,4283.29803119278,"case",0
6020,"Texas","2021-02-07",2021,6,2652.16980301444,"case",0
6021,"Texas","2021-02-14",2021,7,1010.66079006187,"case",0
6022,"Texas","2021-02-21",2021,8,1920.68659683077,"case",0
6023,"Texas","2021-02-28",2021,9,1486.55596979447,"case",0
6024,"Texas","2021-03-07",2021,10,1091.39639523283,"case",0
6025,"Texas","2021-03-14",2021,11,947.513889990099,"case",0
6026,"Texas","2021-03-21",2021,12,903.128275357455,"case",0
6027,"Texas","2021-03-28",2021,13,768.178073292548,"case",0
6028,"Texas","2021-04-04",2021,14,834.739251412985,"case",0
6029,"Texas","2021-04-11",2021,15,811.942910098162,"case",0
6030,"Texas","2021-04-18",2021,16,798.80311275936,"case",0
6031,"Texas","2021-04-25",2021,17,792.836748088461,"case",0
6032,"Texas","2021-05-02",2021,18,594.39476938121,"case",0
6033,"Texas","2021-05-09",2021,19,518.142559627693,"case",0
6034,"Texas","2021-05-16",2021,20,423.61189163385,"case",0
6035,"Texas","2021-05-23",2021,21,407.264742188727,"case",0
6036,"Texas","2021-05-30",2021,22,324.218463994938,"case",0
6037,"Texas","2021-06-06",2021,23,484.861970567475,"case",0
6038,"Texas","2021-06-13",2021,24,283.626491638588,"case",0
6039,"Texas","2021-06-20",2021,25,307.422975008071,"case",0
6040,"Texas","2021-06-27",2021,26,350.670496957827,"case",0
6041,"Texas","2021-07-04",2021,27,425.577688086111,"case",0
6042,"Texas","2021-07-11",2021,28,781.766210173093,"case",0
6043,"Texas","2021-07-18",2021,29,1252.24682774771,"case",0
6044,"Texas","2021-07-25",2021,30,2160.61722697786,"case",0
6045,"Texas","2021-08-01",2021,31,3336.12901777325,"case",0
6046,"Texas","2021-08-08",2021,32,3380.99745960469,"case",0
6047,"Texas","2021-08-15",2021,33,4297.88631012798,"case",0
6048,"Texas","2021-08-22",2021,34,3697.11132419118,"case",0
6049,"Texas","2021-08-29",2021,35,4635.00315786232,"case",0
6050,"Texas","2021-09-05",2021,36,4137.96704435364,"case",0
6051,"Texas","2021-09-12",2021,37,3859.47921361658,"case",0
6052,"Texas","2021-09-19",2021,38,2759.35744114828,"case",0
6053,"Texas","2021-09-26",2021,39,2426.1075870004,"case",0.00341238049157583
6054,"Texas","2021-10-03",2021,40,1824.96027802888,"case",0.00381537582687183
6055,"Texas","2021-10-10",2021,41,1436.03155220564,"case",0
6056,"Texas","2021-10-17",2021,42,1063.04754113179,"case",0
6057,"Texas","2021-10-24",2021,43,985.990318507763,"case",0.000745938883534626
6058,"Texas","2021-10-31",2021,44,750.600439924816,"case",0.0149662351388261
6059,"Texas","2021-11-07",2021,45,787.688112052903,"case",0.0164623735164655
6060,"Texas","2021-11-14",2021,46,785.559852449388,"case",0
6061,"Texas","2021-11-21",2021,47,515.797398947802,"case",0
6062,"Texas","2021-11-28",2021,48,987.380818840866,"case",0.0246984593836693
6063,"Texas","2021-12-05",2021,49,909.282181680174,"case",0.325950711097565
6064,"Texas","2021-12-12",2021,50,420.143104591153,"case",0.666070405578214
6065,"Texas","2021-12-19",2021,51,241.639007742617,"case",0.864715183845398
6066,"Texas","2021-12-26",2021,52,182.784971618479,"case",0.951353728447565
6067,"Texas","2022-01-02",2022,1,208.029156617874,"case",0.985574616179748
6068,"Texas","2022-01-09",2022,2,57.7949101405657,"case",0.996472794069509
6069,"Texas","2022-01-16",2022,3,68.5594346185071,"case",0.995080534605242
6070,"Texas","2022-01-23",2022,4,89.7134940363807,"case",0.991044130698984
6071,"Texas","2022-01-30",2022,5,31.2773022477864,"case",0.995088369453019
6072,"Texas","2022-02-06",2022,6,0.289911602358368,"case",0.999921375998929
6073,"Texas","2022-02-13",2022,7,0.327536309236896,"case",0.999852197400308
6074,"Texas","2022-02-20",2022,8,2.89046520093947,"case",0.997744696598647
6075,"Texas","2022-02-27",2022,9,2.03603136151416,"case",0.997344644309327
6076,"Texas","2022-03-06",2022,10,1.75190803342776,"case",0.998371281000987
6077,"Texas","2022-03-13",2022,11,0.624158218843845,"case",0.999005166147825
6078,"Texas","2022-03-20",2022,12,1.37736383452383,"case",0.998917790000012
6079,"Texas","2022-03-27",2022,13,1.14634354338879,"case",0.99815337550171
6080,"Texas","2022-04-03",2022,14,2.0573433333397,"case",0.996756145597082
6081,"Texas","2022-04-10",2022,15,1.92844122173547,"case",0.995066885559688
6082,"Texas","2022-04-17",2022,16,3.87146812654284,"case",0.994612629980682
6083,"Texas","2022-04-24",2022,17,1.98198749414449,"case",0.996293726717161
6084,"Texas","2022-05-01",2022,18,1.78011967631152,"case",0.99731752737241
6085,"Texas","2022-05-08",2022,19,3.89083261580041,"case",0.995202495342802
6086,"Texas","2022-05-15",2022,20,6.88325246622876,"case",0.992404537450861
6087,"Texas","2022-05-22",2022,21,7.90135880869355,"case",0.991819949308941
6088,"Texas","2022-05-29",2022,22,10.7971216722358,"case",0.993169138262553
6089,"Texas","2022-06-05",2022,23,7.33912473555594,"case",0.995378539590498
6090,"Texas","2022-06-12",2022,24,4.22914264956393,"case",0.997374588571577
6091,"Texas","2022-06-19",2022,25,3.68259581608557,"case",0.998345904886464
6092,"Texas","2022-06-26",2022,26,3.34624201804357,"case",0.998529845823322
6093,"Texas","2022-07-03",2022,27,4.52661546778689,"case",0.998404836982126
6094,"Texas","2022-07-10",2022,28,5.00266620671997,"case",0.998364839602611
6095,"Texas","2022-07-17",2022,29,3.87378910024776,"case",0.998652139823965
6096,"Texas","2022-07-24",2022,30,2.46612458531877,"case",0.998986787743435
6097,"Texas","2022-07-31",2022,31,2.50829010551381,"case",0.999051425124712
