"state","date","n.v1","n.v2"
"California","2022-11-05",28.5714285713823,0
"California","2022-11-06",28.5714285713823,0
"California","2022-11-07",28.5714285715244,0
"California","2022-11-08",28.5714285713823,0
"California","2022-11-09",28.5714285715244,0
"California","2022-11-10",271.428571428345,0
"California","2022-11-11",271.428571428629,0
"California","2022-11-12",271.428571428629,0
"California","2022-11-13",271.428571428487,0
"California","2022-11-14",271.428571428629,0
"California","2022-11-15",271.428571428629,0
"California","2022-11-16",271.428571428629,0
"California","2022-11-17",0,0
"California","2022-11-18",0,0
"California","2022-11-19",0,0
"California","2022-11-20",0,0
"California","2022-11-21",0,0
"California","2022-11-22",0,0
"California","2022-11-23",0,0
"Massachusetts","2020-12-20",0,0
"Massachusetts","2020-12-21",0,0
"Massachusetts","2020-12-22",0,0
"Massachusetts","2020-12-23",0,0
"Massachusetts","2020-12-24",0,0
"Massachusetts","2020-12-25",0,0
"Massachusetts","2020-12-26",0,0
"Massachusetts","2020-12-27",0,0
"Massachusetts","2020-12-28",893.333333333333,0
"Massachusetts","2020-12-29",893.333333333333,0
"Massachusetts","2020-12-30",893.333333333333,0
"Massachusetts","2020-12-31",893.333333333333,0
"Massachusetts","2021-01-01",893.333333333334,0
"Massachusetts","2021-01-02",893.333333333333,0
"Massachusetts","2021-01-03",893.333333333333,0
"Massachusetts","2021-01-04",893.333333333335,0
"Massachusetts","2021-01-05",893.333333333333,0
"Massachusetts","2021-01-06",893.333333333333,0
"Massachusetts","2021-01-07",893.333333333335,0
"Massachusetts","2021-01-08",893.333333333333,0
"Massachusetts","2021-01-09",893.333333333333,0
"Massachusetts","2021-01-10",893.333333333335,280
"Massachusetts","2021-01-11",893.333333333333,280
"Massachusetts","2021-01-12",893.333333333333,280
"Massachusetts","2021-01-13",893.333333333335,279.999999999999
"Massachusetts","2021-01-14",893.333333333333,280
"Massachusetts","2021-01-15",893.333333333333,280
"Massachusetts","2021-01-16",893.333333333335,279.999999999999
"Massachusetts","2021-01-17",893.333333333333,280
"Massachusetts","2021-01-18",893.333333333335,280
"Massachusetts","2021-01-19",893.333333333333,280
"Massachusetts","2021-01-20",893.333333333333,800
"Massachusetts","2021-01-21",893.333333333333,750.000000000005
"Massachusetts","2021-01-22",893.333333333333,749.999999999995
"Massachusetts","2021-01-23",893.333333333333,225.000000000002
"Massachusetts","2021-01-24",893.333333333337,225
"Massachusetts","2021-01-25",893.333333333333,224.999999999999
"Massachusetts","2021-01-26",893.333333333333,225
"Massachusetts","2021-01-27",1100,100
"Massachusetts","2021-01-28",1800,600
"Massachusetts","2021-01-29",2500,800
"Massachusetts","2021-01-30",2025.00000000004,900
"Massachusetts","2021-01-31",2025,800.000000000001
"Massachusetts","2021-02-01",2024.99999999999,199.999999999999
"Massachusetts","2021-02-02",2024.99999999998,100
"Massachusetts","2021-02-03",1499.99999999999,1100
"Massachusetts","2021-02-04",2700,1500
"Massachusetts","2021-02-05",1700,1900
"Massachusetts","2021-02-06",2299.99999999999,1500
"Massachusetts","2021-02-07",3200,1400
"Massachusetts","2021-02-08",1700,900.000000000001
"Massachusetts","2021-02-09",1200,600
"Massachusetts","2021-02-10",2100,0
"Massachusetts","2021-02-11",2200,1100
"Massachusetts","2021-02-12",2400,1300
"Massachusetts","2021-02-13",2400,1500
"Massachusetts","2021-02-14",3200,2200
"Massachusetts","2021-02-15",3400,799.999999999996
"Massachusetts","2021-02-16",1899.99999999999,1000
"Massachusetts","2021-02-17",0,2000
"Massachusetts","2021-02-18",2800,1800
"Massachusetts","2021-02-19",3300,1600
"Massachusetts","2021-02-20",4700.00000000001,2500
"Massachusetts","2021-02-21",5399.99999999999,3500
"Massachusetts","2021-02-22",3000.00000000001,1500
"Massachusetts","2021-02-23",2799.99999999999,1500
"Massachusetts","2021-02-24",5500.00000000001,1099.99999999999
"Massachusetts","2021-02-25",4100,1700
"Massachusetts","2021-02-26",3799.99999999999,3800.00000000001
"Massachusetts","2021-02-27",4300,2600
"Massachusetts","2021-02-28",7600,3400
"Massachusetts","2021-03-01",2899.99999999999,2100
"Massachusetts","2021-03-02",2900.00000000001,1600
"Massachusetts","2021-03-03",2300,2100
"Massachusetts","2021-03-04",4800,2500
"Massachusetts","2021-03-05",10900,3000
"Massachusetts","2021-03-06",5900,3800
"Massachusetts","2021-03-07",3900.00000000001,3600
"Massachusetts","2021-03-08",2299.99999999999,3900
"Massachusetts","2021-03-09",2900.00000000001,2300
"Massachusetts","2021-03-10",2600,2600
"Massachusetts","2021-03-11",3599.99999999999,3100.00000000001
"Massachusetts","2021-03-12",4100,3899.99999999999
"Massachusetts","2021-03-13",4699.99999999999,4600.00000000001
"Massachusetts","2021-03-14",3800.00000000003,3799.99999999999
"Massachusetts","2021-03-15",5799.99999999998,4600.00000000001
"Massachusetts","2021-03-16",2600.00000000002,1800
"Massachusetts","2021-03-17",3999.99999999999,6099.99999999999
"Massachusetts","2021-03-18",5100.00000000002,3900.00000000001
"Massachusetts","2021-03-19",5500.00000000001,5100
"Massachusetts","2021-03-20",6499.99999999999,9100
"Massachusetts","2021-03-21",5700,0
"Massachusetts","2021-03-22",4400.00000000001,4500.00000000001
"Massachusetts","2021-03-23",2500,899.999999999999
"Massachusetts","2021-03-24",8199.99999999997,4599.99999999999
"Massachusetts","2021-03-25",6000.00000000001,3800.00000000001
"Massachusetts","2021-03-26",6099.99999999999,3699.99999999999
"Massachusetts","2021-03-27",9700.00000000003,3900.00000000001
"Massachusetts","2021-03-28",99.9999999999801,3400
"Massachusetts","2021-03-29",4800,3500
"Massachusetts","2021-03-30",1099.99999999999,2300
"Massachusetts","2021-03-31",6800,3699.99999999999
"Massachusetts","2021-04-01",5700,3900.00000000001
"Massachusetts","2021-04-02",6000.00000000001,4300
"Massachusetts","2021-04-03",6600,4400.00000000001
"Massachusetts","2021-04-04",6099.99999999999,4399.99999999998
"Massachusetts","2021-04-05",5000,4200.00000000002
"Massachusetts","2021-04-06",2599.99999999998,2700
"Massachusetts","2021-04-07",6000.00000000001,4600.00000000001
"Massachusetts","2021-04-08",5799.99999999998,5000
"Massachusetts","2021-04-09",6800.00000000003,5200
"Massachusetts","2021-04-10",6699.99999999998,5700
"Massachusetts","2021-04-11",7299.99999999997,5999.99999999998
"Massachusetts","2021-04-12",6200.00000000005,4300
"Massachusetts","2021-04-13",3399.99999999996,1900.00000000001
"Massachusetts","2021-04-14",6500.00000000006,5500.00000000001
"Massachusetts","2021-04-15",6199.99999999997,6099.99999999999
"Massachusetts","2021-04-16",7800.00000000001,6800
"Massachusetts","2021-04-17",8799.99999999995,8700.00000000001
"Massachusetts","2021-04-18",9000.00000000006,7399.99999999998
"Massachusetts","2021-04-19",6899.99999999998,6000.00000000001
"Massachusetts","2021-04-20",3699.99999999997,3500.00000000001
"Massachusetts","2021-04-21",6800,6599.99999999997
"Massachusetts","2021-04-22",8599.99999999999,6300.00000000003
"Massachusetts","2021-04-23",9200.00000000002,6099.99999999999
"Massachusetts","2021-04-24",9800.00000000004,6099.99999999999
"Massachusetts","2021-04-25",10600,6499.99999999999
"Massachusetts","2021-04-26",8300.00000000005,5300.00000000001
"Massachusetts","2021-04-27",6399.99999999993,3200
"Massachusetts","2021-04-28",8500.00000000001,5200
"Massachusetts","2021-04-29",8599.99999999999,5900
"Massachusetts","2021-04-30",8100.00000000002,6600
"Massachusetts","2021-05-01",6899.99999999998,7700
"Massachusetts","2021-05-02",6700.00000000002,7400.00000000002
"Massachusetts","2021-05-03",5099.99999999998,5799.99999999998
"Massachusetts","2021-05-04",4500.00000000003,4200.00000000002
"Massachusetts","2021-05-05",6400.00000000001,6300.00000000003
"Massachusetts","2021-05-06",7899.99999999999,6299.99999999995
"Massachusetts","2021-05-07",7400.00000000002,6499.99999999999
"Massachusetts","2021-05-08",8099.99999999995,7500
"Massachusetts","2021-05-09",7700.00000000003,7200.00000000006
"Massachusetts","2021-05-10",5700,3299.99999999998
"Massachusetts","2021-05-11",4300,3599.99999999999
"Massachusetts","2021-05-12",6300.00000000003,5099.99999999998
"Massachusetts","2021-05-13",6400.00000000001,7899.99999999999
"Massachusetts","2021-05-14",6399.99999999993,9100.00000000004
"Massachusetts","2021-05-15",7400.00000000002,8999.99999999999
"Massachusetts","2021-05-16",5799.99999999998,7199.99999999999
"Massachusetts","2021-05-17",2400.00000000002,6300.00000000003
"Massachusetts","2021-05-18",1700.00000000002,5199.99999999996
"Massachusetts","2021-05-19",3299.99999999998,6200.00000000005
"Massachusetts","2021-05-20",5700,6599.99999999997
"Massachusetts","2021-05-21",6000.00000000001,5799.99999999998
"Massachusetts","2021-05-22",5000,6700.00000000002
"Massachusetts","2021-05-23",3800.00000000003,6199.99999999997
"Massachusetts","2021-05-24",4599.99999999994,4100.00000000004
"Massachusetts","2021-05-25",2900.00000000006,2199.99999999999
"Massachusetts","2021-05-26",2299.99999999997,3900.00000000001
"Massachusetts","2021-05-27",2400.00000000002,6800
"Massachusetts","2021-05-28",2199.99999999999,6000.00000000001
"Massachusetts","2021-05-29",3500.00000000001,8100.00000000002
"Massachusetts","2021-05-30",4099.99999999997,4899.99999999995
"Massachusetts","2021-05-31",3400.00000000003,2800.00000000001
"Massachusetts","2021-06-01",1699.99999999995,2300.00000000004
"Massachusetts","2021-06-02",2500,4199.99999999995
"Massachusetts","2021-06-03",4100.00000000004,5500.00000000004
"Massachusetts","2021-06-04",3599.99999999999,5599.99999999995
"Massachusetts","2021-06-05",5200.00000000003,6000.00000000001
"Massachusetts","2021-06-06",2800.00000000001,4800.00000000004
"Massachusetts","2021-06-07",2399.99999999995,2300.00000000011
"Massachusetts","2021-06-08",1299.99999999995,2299.9999999999
"Massachusetts","2021-06-09",2100.00000000008,1099.99999999999
"Massachusetts","2021-06-10",2099.99999999994,3200
"Massachusetts","2021-06-11",3100.00000000002,3299.99999999998
"Massachusetts","2021-06-12",2699.99999999996,3599.99999999999
"Massachusetts","2021-06-13",2500,9600.00000000001
"Massachusetts","2021-06-14",1550.00000000001,3699.99999999997
"Massachusetts","2021-06-15",1550.00000000001,2100.00000000001
"Massachusetts","2021-06-16",1099.99999999999,3100.00000000002
"Massachusetts","2021-06-17",1200.00000000005,3200
"Massachusetts","2021-06-18",2099.99999999994,0
"Massachusetts","2021-06-19",2300.00000000004,3099.99999999995
"Massachusetts","2021-06-20",4099.99999999997,3100.00000000002
"Massachusetts","2021-06-21",1700.00000000002,2500
"Massachusetts","2021-06-22",900.000000000034,2899.99999999999
"Massachusetts","2021-06-23",1299.99999999995,99.9999999999801
"Massachusetts","2021-06-24",1600.00000000011,7900.00000000006
"Massachusetts","2021-06-25",99.9999999999091,2299.99999999997
"Massachusetts","2021-06-26",1800.00000000007,2500
"Massachusetts","2021-06-27",1299.99999999995,1899.99999999998
"Massachusetts","2021-06-28",1200.00000000005,2400.00000000002
"Massachusetts","2021-06-29",999.999999999943,1000.00000000001
"Massachusetts","2021-06-30",100.000000000051,1199.99999999997
"Massachusetts","2021-07-01",3799.99999999995,1499.99999999999
"Massachusetts","2021-07-02",1099.99999999999,1600.00000000004
"Massachusetts","2021-07-03",1500.00000000006,1800
"Massachusetts","2021-07-04",899.999999999892,2400.00000000002
"Massachusetts","2021-07-05",1200.00000000005,4399.99999999998
"Massachusetts","2021-07-06",499.999999999972,799.999999999983
"Massachusetts","2021-07-07",799.999999999983,1000.00000000001
"Massachusetts","2021-07-08",1200.00000000005,1899.99999999998
"Massachusetts","2021-07-09",900.000000000034,1300.00000000003
"Massachusetts","2021-07-10",999.999999999943,1099.99999999999
"Massachusetts","2021-07-11",1200.00000000005,900.000000000034
"Massachusetts","2021-07-12",999.999999999943,599.999999999952
"Massachusetts","2021-07-13",500.000000000114,600.000000000023
"Massachusetts","2021-07-14",899.999999999892,199.99999999996
"Massachusetts","2021-07-15",1400.00000000001,1000.00000000001
"Massachusetts","2021-07-16",799.999999999983,1000.00000000001
"Massachusetts","2021-07-17",800.000000000125,799.999999999983
"Massachusetts","2021-07-18",799.999999999983,900.000000000034
"Massachusetts","2021-07-19",499.999999999829,700.000000000003
"Massachusetts","2021-07-20",500.000000000114,499.999999999972
"Massachusetts","2021-07-21",199.99999999996,700.000000000003
"Massachusetts","2021-07-22",700.000000000074,799.999999999983
"Massachusetts","2021-07-23",799.999999999983,900.000000000034
"Massachusetts","2021-07-24",699.999999999932,799.999999999983
"Massachusetts","2021-07-25",700.000000000074,700.000000000003
"Massachusetts","2021-07-26",699.999999999932,600.000000000023
"Massachusetts","2021-07-27",500.000000000114,399.999999999991
"Massachusetts","2021-07-28",499.999999999972,600.000000000023
"Massachusetts","2021-07-29",799.999999999983,799.999999999983
"Massachusetts","2021-07-30",799.999999999983,700.000000000003
"Massachusetts","2021-07-31",699.999999999932,599.999999999952
"Massachusetts","2021-08-01",700.000000000074,700.000000000003
"Massachusetts","2021-08-02",600.000000000023,500.000000000043
"Massachusetts","2021-08-03",499.999999999972,399.999999999991
"Massachusetts","2021-08-04",600.000000000023,399.999999999991
"Massachusetts","2021-08-05",799.999999999983,700.000000000003
"Massachusetts","2021-08-06",799.999999999983,1199.99999999997
"Massachusetts","2021-08-07",900.000000000034,600.000000000023
"Massachusetts","2021-08-08",900.000000000034,700.000000000003
"Massachusetts","2021-08-09",699.999999999932,499.999999999972
"Massachusetts","2021-08-10",600.000000000023,400.000000000063
"Massachusetts","2021-08-11",699.999999999932,499.999999999972
"Massachusetts","2021-08-12",1000.00000000009,699.999999999932
"Massachusetts","2021-08-13",999.999999999943,600.000000000023
"Massachusetts","2021-08-14",1000.00000000009,600.000000000023
"Massachusetts","2021-08-15",899.999999999892,600.000000000023
"Massachusetts","2021-08-16",900.000000000034,400.000000000063
"Massachusetts","2021-08-17",600.000000000023,399.99999999992
"Massachusetts","2021-08-18",799.999999999983,600.000000000023
"Massachusetts","2021-08-19",1099.99999999999,600.000000000023
"Massachusetts","2021-08-20",1000.00000000009,1272.8571428571
"Massachusetts","2021-08-21",1099.99999999999,1372.85714285712
"Massachusetts","2021-08-22",999.999999999943,672.857142857204
"Massachusetts","2021-08-23",799.999999999983,1772.85714285718
"Massachusetts","2021-08-24",700.000000000074,872.857142857146
"Massachusetts","2021-08-25",699.999999999932,1172.85714285703
"Massachusetts","2021-08-26",900.000000000034,1472.85714285717
"Massachusetts","2021-08-27",999.999999999943,1372.85714285714
"Massachusetts","2021-08-28",1200.00000000005,1372.85714285712
"Massachusetts","2021-08-29",0,1372.85714285728
"Massachusetts","2021-08-30",1599.99999999997,1272.85714285707
"Massachusetts","2021-08-31",600.000000000023,972.857142857215
"Massachusetts","2021-09-01",799.999999999983,1272.85714285707
"Massachusetts","2021-09-02",900.000000000034,1472.85714285717
"Massachusetts","2021-09-03",999.999999999943,1372.85714285714
"Massachusetts","2021-09-04",1000.00000000009,1472.85714285717
"Massachusetts","2021-09-05",899.999999999892,1272.85714285708
"Massachusetts","2021-09-06",800.000000000125,1572.85714285722
"Massachusetts","2021-09-07",499.999999999972,1272.85714285708
"Massachusetts","2021-09-08",699.999999999932,1272.85714285721
"Massachusetts","2021-09-09",900.000000000034,1472.85714285704
"Massachusetts","2021-09-10",1099.99999999999,1572.85714285722
"Massachusetts","2021-09-11",900.000000000034,1272.85714285707
"Massachusetts","2021-09-12",799.999999999983,1172.85714285718
"Massachusetts","2021-09-13",900.000000000034,1172.85714285716
"Massachusetts","2021-09-14",599.999999999881,1172.85714285718
"Massachusetts","2021-09-15",900.000000000034,972.857142857055
"Massachusetts","2021-09-16",900.000000000034,972.857142857215
"Massachusetts","2021-09-17",1099.99999999999,1572.85714285708
"Massachusetts","2021-09-18",1099.99999999999,1172.85714285718
"Massachusetts","2021-09-19",599.999999999739,1272.85714285721
"Massachusetts","2021-09-20",600.000000000165,1272.85714285707
"Massachusetts","2021-09-21",600.000000000165,1072.85714285712
"Massachusetts","2021-09-22",499.999999999972,1072.85714285711
"Massachusetts","2021-09-23",499.999999999972,1272.85714285723
"Massachusetts","2021-09-24",799.999999999983,672.857142857186
"Massachusetts","2021-09-25",799.999999999983,1972.85714285714
"Massachusetts","2021-09-26",799.999999999983,1272.85714285708
"Massachusetts","2021-09-27",700.000000000074,1272.85714285708
"Massachusetts","2021-09-28",600.000000000023,1072.85714285727
"Massachusetts","2021-09-29",600.000000000023,1172.85714285714
"Massachusetts","2021-09-30",699.999999999932,1472.85714285704
"Massachusetts","2021-10-01",100.000000000051,972.857142857215
"Massachusetts","2021-10-02",1400.00000000001,1372.8571428571
"Massachusetts","2021-10-03",699.999999999932,1372.85714285714
"Massachusetts","2021-10-04",700.000000000074,1172.85714285718
"Massachusetts","2021-10-05",399.99999999992,972.857142857073
"Massachusetts","2021-10-06",700.000000000074,972.85714285718
"Massachusetts","2021-10-07",699.999999999932,972.857142857215
"Massachusetts","2021-10-08",499.999999999972,972.857142857073
"Massachusetts","2021-10-09",700.000000000074,972.85714285718
"Massachusetts","2021-10-10",900.000000000034,1572.8571428571
"Massachusetts","2021-10-11",699.999999999932,1672.85714285715
"Massachusetts","2021-10-12",499.999999999972,872.857142857164
"Massachusetts","2021-10-13",700.000000000074,1072.85714285709
"Massachusetts","2021-10-14",699.999999999932,972.857142857215
"Massachusetts","2021-10-15",700.000000000074,1472.85714285719
"Massachusetts","2021-10-16",399.99999999992,1172.85714285703
"Massachusetts","2021-10-17",1400.00000000001,1039.52380952379
"Massachusetts","2021-10-18",1500.00000000006,1039.52380952382
"Massachusetts","2021-10-19",399.99999999992,1039.52380952382
"Massachusetts","2021-10-20",700.000000000074,872.857142857129
"Massachusetts","2021-10-21",699.999999999932,1272.85714285723
"Massachusetts","2021-10-22",1200.00000000005,1272.85714285708
"Massachusetts","2021-10-23",900.000000000034,1072.85714285712
"Massachusetts","2021-10-24",633.333333333326,1272.85714285719
"Massachusetts","2021-10-25",633.333333333326,1172.85714285718
"Massachusetts","2021-10-26",633.333333333326,872.857142857164
"Massachusetts","2021-10-27",499.999999999972,1172.85714285714
"Massachusetts","2021-10-28",999.999999999943,1072.85714285711
"Massachusetts","2021-10-29",900.000000000034,2899.99999999996
"Massachusetts","2021-10-30",700.000000000074,1999.99999999997
"Massachusetts","2021-10-31",999.999999999943,2399.99999999997
"Massachusetts","2021-11-01",600.000000000023,1700.00000000006
"Massachusetts","2021-11-02",499.999999999972,1499.99999999996
"Massachusetts","2021-11-03",799.999999999983,2800.00000000012
"Massachusetts","2021-11-04",799.999999999983,6099.99999999999
"Massachusetts","2021-11-05",2100.00000000008,4099.99999999988
"Massachusetts","2021-11-06",699.999999999932,3600.00000000012
"Massachusetts","2021-11-07",799.999999999983,4499.99999999993
"Massachusetts","2021-11-08",600.000000000023,3699.99999999997
"Massachusetts","2021-11-09",600.000000000023,1800.0000000001
"Massachusetts","2021-11-10",1000.00000000009,3099.99999999997
"Massachusetts","2021-11-11",1999.99999999989,4700.00000000002
"Massachusetts","2021-11-12",1300.0000000001,3299.99999999992
"Massachusetts","2021-11-13",1199.9999999999,3599.99999999998
"Massachusetts","2021-11-14",1300.0000000001,5800.00000000007
"Massachusetts","2021-11-15",1199.9999999999,5799.99999999993
"Massachusetts","2021-11-16",700.000000000074,1000.0000000001
"Massachusetts","2021-11-17",900.000000000034,1799.99999999993
"Massachusetts","2021-11-18",1499.99999999991,5300.00000000017
"Massachusetts","2021-11-19",1099.99999999999,5299.99999999992
"Massachusetts","2021-11-20",1200.00000000005,99.9999999999979
"Massachusetts","2021-11-21",2099.99999999994,8399.99999999995
"Massachusetts","2021-11-22",2500,3499.99999999996
"Massachusetts","2021-11-23",1000.00000000009,2000.00000000003
"Massachusetts","2021-11-24",999.999999999943,3100.00000000006
"Massachusetts","2021-11-25",2950.00000000002,4399.99999999987
"Massachusetts","2021-11-26",2950.00000000002,4800.00000000002
"Massachusetts","2021-11-27",199.99999999996,4600.00000000011
"Massachusetts","2021-11-28",5100.00000000005,5099.99999999989
"Massachusetts","2021-11-29",2899.99999999992,4300.00000000005
"Massachusetts","2021-11-30",1600.00000000011,2400.00000000002
"Massachusetts","2021-12-01",1799.99999999993,3699.99999999992
"Massachusetts","2021-12-02",2699.99999999996,3640.00000000026
"Massachusetts","2021-12-03",2600.00000000005,3639.9999999999
"Massachusetts","2021-12-04",2600.00000000005,3640.00000000004
"Massachusetts","2021-12-05",2500,3640.00000000004
"Massachusetts","2021-12-06",2999.99999999997,3639.99999999979
"Massachusetts","2021-12-07",1099.99999999999,2500.00000000007
"Massachusetts","2021-12-08",2000.00000000003,3899.99999999997
"Massachusetts","2021-12-09",1419.99999999982,5599.99999999995
"Massachusetts","2021-12-10",1419.99999999996,5299.99999999998
"Massachusetts","2021-12-11",1419.99999999996,7400.00000000002
"Massachusetts","2021-12-12",1420.0000000001,6800
"Massachusetts","2021-12-13",1420.0000000001,6800.00000000007
"Massachusetts","2021-12-14",900.000000000034,3199.99999999997
"Massachusetts","2021-12-15",1500.00000000006,4900.00000000002
"Massachusetts","2021-12-16",1799.99999999993,6999.99999999999
"Massachusetts","2021-12-17",1700.00000000002,7100.00000000004
"Massachusetts","2021-12-18",2500,6900.00000000001
"Massachusetts","2021-12-19",1799.99999999993,6899.99999999994
"Massachusetts","2021-12-20",1800.00000000007,6299.99999999999
"Massachusetts","2021-12-21",900.000000000034,2300.00000000004
"Massachusetts","2021-12-22",1400.00000000001,5799.99999999995
"Massachusetts","2021-12-23",1899.99999999998,6700.00000000002
"Massachusetts","2021-12-24",2099.99999999994,6600
"Massachusetts","2021-12-25",2100.00000000008,6100.00000000003
"Massachusetts","2021-12-26",1899.99999999998,6199.99999999994
"Massachusetts","2021-12-27",700.000000000074,4199.99999999998
"Massachusetts","2021-12-28",499.999999999972,2199.99999999999
"Massachusetts","2021-12-29",699.999999999932,4000.00000000002
"Massachusetts","2021-12-30",1099.99999999999,5500.00000000001
"Massachusetts","2021-12-31",499.999999999829,3150.00000000019
"Massachusetts","2022-01-01",499.999999999972,3149.99999999998
"Massachusetts","2022-01-02",499.999999999972,3149.99999999998
"Massachusetts","2022-01-03",500.000000000256,3149.99999999984
"Massachusetts","2022-01-04",200.000000000102,700.000000000003
"Massachusetts","2022-01-05",599.999999999881,2899.99999999999
"Massachusetts","2022-01-06",900.000000000034,4600.00000000001
"Massachusetts","2022-01-07",480.000000000018,2400.00000000009
"Massachusetts","2022-01-08",480.000000000018,2399.99999999995
"Massachusetts","2022-01-09",480.000000000018,2399.99999999995
"Massachusetts","2022-01-10",480.000000000018,2399.99999999995
"Massachusetts","2022-01-11",479.999999999876,2400.00000000006
"Massachusetts","2022-01-12",500.000000000114,2700
"Massachusetts","2022-01-13",799.999999999983,3800.00000000003
"Massachusetts","2022-01-14",799.999999999983,4100
"Massachusetts","2022-01-15",799.999999999983,3799.99999999999
"Massachusetts","2022-01-16",600.000000000023,3400
"Massachusetts","2022-01-17",799.999999999983,3200
"Massachusetts","2022-01-18",400.000000000063,1800
"Massachusetts","2022-01-19",499.999999999972,2600.00000000002
"Massachusetts","2022-01-20",799.999999999983,3599.99999999999
"Massachusetts","2022-01-21",799.999999999983,3599.99999999999
"Massachusetts","2022-01-22",799.999999999983,3699.99999999997
"Massachusetts","2022-01-23",433.333333333081,2500.00000000036
"Massachusetts","2022-01-24",433.333333333366,2499.99999999986
"Massachusetts","2022-01-25",433.333333333508,2499.99999999979
"Massachusetts","2022-01-26",900.000000000034,1900.00000000005
"Massachusetts","2022-01-27",700.000000000074,2500
"Massachusetts","2022-01-28",699.999999999932,2500
"Massachusetts","2022-01-29",600.000000000023,2199.99999999999
"Massachusetts","2022-01-30",100.000000000051,99.9999999999801
"Massachusetts","2022-01-31",0,0
"Massachusetts","2022-02-01",1099.99999999999,5300.00000000001
"Massachusetts","2022-02-02",499.999999999972,1700.00000000002
"Massachusetts","2022-02-03",699.999999999932,2100.00000000001
"Massachusetts","2022-02-04",700.000000000074,1699.99999999995
"Massachusetts","2022-02-05",600.000000000023,1600.00000000004
"Massachusetts","2022-02-06",99.9999999999091,99.9999999999801
"Massachusetts","2022-02-07",0,0
"Massachusetts","2022-02-08",900.000000000034,2700.00000000003
"Massachusetts","2022-02-09",499.999999999972,999.999999999943
"Massachusetts","2022-02-10",600.000000000023,1000.00000000001
"Massachusetts","2022-02-11",600.000000000023,1000.00000000001
"Massachusetts","2022-02-12",600.000000000023,1000.00000000001
"Massachusetts","2022-02-13",99.9999999999091,0
"Massachusetts","2022-02-14",0,0
"Massachusetts","2022-02-15",300.000000000011,599.999999999952
"Massachusetts","2022-02-16",1600.00000000011,2400.00000000002
"Massachusetts","2022-02-17",599.999999999881,799.999999999983
"Massachusetts","2022-02-18",600.000000000023,900.000000000034
"Massachusetts","2022-02-19",499.999999999972,799.999999999983
"Massachusetts","2022-02-20",100.000000000051,0
"Massachusetts","2022-02-21",0,99.9999999999801
"Massachusetts","2022-02-22",1299.99999999995,2200.00000000006
"Massachusetts","2022-02-23",400.000000000063,599.999999999952
"Massachusetts","2022-02-24",600.000000000023,700.000000000003
"Massachusetts","2022-02-25",499.999999999972,700.000000000003
"Massachusetts","2022-02-26",257.142857142867,571.428571428498
"Massachusetts","2022-02-27",257.142857142867,571.42857142864
"Massachusetts","2022-02-28",257.142857142867,571.428571428498
"Massachusetts","2022-03-01",257.142857142867,571.42857142864
"Massachusetts","2022-03-02",257.142857142867,571.428571428498
"Massachusetts","2022-03-03",257.142857142867,571.42857142864
"Massachusetts","2022-03-04",257.142857142867,571.428571428569
"Massachusetts","2022-03-05",399.99999999992,800.000000000054
"Massachusetts","2022-03-06",0,0
"Massachusetts","2022-03-07",0,7.105427357601e-11
"Massachusetts","2022-03-08",400.000000000063,1199.99999999997
"Massachusetts","2022-03-09",300.000000000011,600.000000000023
"Massachusetts","2022-03-10",599.999999999881,599.999999999952
"Massachusetts","2022-03-11",200.000000000102,400.000000000063
"Massachusetts","2022-03-12",300.000000000011,499.999999999972
"Massachusetts","2022-03-13",0,0
"Massachusetts","2022-03-14",0,0
"Massachusetts","2022-03-15",599.999999999881,1000.00000000001
"Massachusetts","2022-03-16",200.000000000102,399.999999999991
"Massachusetts","2022-03-17",199.999999999818,349.999999999966
"Massachusetts","2022-03-18",200.000000000102,350.000000000037
"Massachusetts","2022-03-19",300.000000000011,399.999999999991
"Massachusetts","2022-03-20",0,0
"Massachusetts","2022-03-21",0,0
"Massachusetts","2022-03-22",499.999999999972,799.999999999983
"Massachusetts","2022-03-23",100.000000000051,300.000000000011
"Massachusetts","2022-03-24",199.99999999996,300.000000000011
"Massachusetts","2022-03-25",200.000000000102,300.000000000011
"Massachusetts","2022-03-26",49.9999999998124,274.999999999892
"Massachusetts","2022-03-27",49.9999999999545,275.000000000034
"Massachusetts","2022-03-28",49.9999999999545,275.000000000034
"Massachusetts","2022-03-29",50.0000000002387,275.000000000034
"Massachusetts","2022-03-30",100.000000000051,399.999999999991
"Massachusetts","2022-03-31",299.999999999869,300.000000000011
"Massachusetts","2022-04-01",200.000000000102,300.000000000011
"Massachusetts","2022-04-02",0,0
"Massachusetts","2022-04-03",0,99.9999999999801
"Massachusetts","2022-04-04",0,0
"Massachusetts","2022-04-05",399.99999999992,700.000000000003
"Massachusetts","2022-04-06",100.000000000051,300.000000000011
"Massachusetts","2022-04-07",300.000000000011,299.99999999994
"Massachusetts","2022-04-08",199.99999999996,300.000000000011
"Massachusetts","2022-04-09",199.99999999996,399.999999999991
"Massachusetts","2022-04-10",0,0
"Massachusetts","2022-04-11",100.000000000051,100.000000000051
"Massachusetts","2022-04-12",600.000000000023,899.999999999963
"Massachusetts","2022-04-13",499.999999999972,500.000000000043
"Massachusetts","2022-04-14",300.000000000011,399.999999999991
"Massachusetts","2022-04-15",300.000000000011,399.999999999991
"Massachusetts","2022-04-16",300.000000000011,399.999999999991
"Massachusetts","2022-04-17",0,99.9999999999801
