"date","year","week","state","value","data.type"
"2022-09-11",2022,37,"Pennsylvania",0.990714285714286,"business"
"2022-09-18",2022,38,"Pennsylvania",0.995357142857143,"business"
"2022-09-25",2022,39,"Pennsylvania",0.980892857142857,"business"
"2022-10-02",2022,40,"Pennsylvania",0.987857142857143,"business"
"2022-10-09",2022,41,"Pennsylvania",0.992678571428571,"business"
"2020-02-09",2020,7,"Texas",1.02375,"business"
"2020-02-16",2020,8,"Texas",1.00642857142857,"business"
"2020-02-23",2020,9,"Texas",1.0575,"business"
"2020-03-01",2020,10,"Texas",1.07607142857143,"business"
"2020-03-08",2020,11,"Texas",1.07089285714286,"business"
"2020-03-15",2020,12,"Texas",0.957142857142857,"business"
"2020-03-22",2020,13,"Texas",0.802678571428571,"business"
"2020-03-29",2020,14,"Texas",0.74,"business"
"2020-04-05",2020,15,"Texas",0.710357142857143,"business"
"2020-04-12",2020,16,"Texas",0.728035714285714,"business"
"2020-04-19",2020,17,"Texas",0.770178571428571,"business"
"2020-04-26",2020,18,"Texas",0.820714285714286,"business"
"2020-05-03",2020,19,"Texas",0.869464285714286,"business"
"2020-05-10",2020,20,"Texas",0.86625,"business"
"2020-05-17",2020,21,"Texas",0.904107142857143,"business"
"2020-05-24",2020,22,"Texas",0.880714285714286,"business"
"2020-05-31",2020,23,"Texas",0.929285714285714,"business"
"2020-06-07",2020,24,"Texas",0.93625,"business"
"2020-06-14",2020,25,"Texas",0.94375,"business"
"2020-06-21",2020,26,"Texas",0.907678571428571,"business"
"2020-06-28",2020,27,"Texas",0.895714285714286,"business"
"2020-07-05",2020,28,"Texas",0.875714285714286,"business"
"2020-07-12",2020,29,"Texas",0.88125,"business"
"2020-07-19",2020,30,"Texas",0.872857142857143,"business"
"2020-07-26",2020,31,"Texas",0.877321428571429,"business"
"2020-08-02",2020,32,"Texas",0.898035714285714,"business"
"2020-08-09",2020,33,"Texas",0.892142857142857,"business"
"2020-08-16",2020,34,"Texas",0.826428571428571,"business"
"2020-08-23",2020,35,"Texas",0.810178571428571,"business"
"2020-08-30",2020,36,"Texas",0.816428571428571,"business"
"2020-09-06",2020,37,"Texas",0.816071428571429,"business"
"2020-09-13",2020,38,"Texas",0.908214285714286,"business"
"2020-09-20",2020,39,"Texas",0.890178571428571,"business"
"2020-09-27",2020,40,"Texas",0.918392857142857,"business"
"2020-10-04",2020,41,"Texas",0.913214285714286,"business"
"2020-10-11",2020,42,"Texas",0.914821428571429,"business"
"2020-10-18",2020,43,"Texas",0.911785714285714,"business"
"2020-10-25",2020,44,"Texas",0.909821428571429,"business"
"2020-11-01",2020,45,"Texas",0.903571428571429,"business"
"2020-11-08",2020,46,"Texas",0.898214285714286,"business"
"2020-11-15",2020,47,"Texas",0.908214285714286,"business"
"2020-11-22",2020,48,"Texas",0.822857142857143,"business"
"2020-11-29",2020,49,"Texas",0.904107142857143,"business"
"2020-12-06",2020,50,"Texas",0.903392857142857,"business"
"2020-12-13",2020,51,"Texas",0.909107142857143,"business"
"2020-12-20",2020,52,"Texas",0.835357142857143,"business"
"2020-12-27",2020,53,"Texas",0.811428571428571,"business"
"2021-01-03",2021,1,"Texas",0.882142857142857,"business"
"2021-01-10",2021,2,"Texas",0.839821428571428,"business"
"2021-01-17",2021,3,"Texas",0.852857142857143,"business"
"2021-01-24",2021,4,"Texas",0.8675,"business"
"2021-01-31",2021,5,"Texas",0.89125,"business"
"2021-02-07",2021,6,"Texas",0.859464285714286,"business"
"2021-02-14",2021,7,"Texas",0.582678571428571,"business"
"2021-02-21",2021,8,"Texas",0.933392857142857,"business"
"2021-02-28",2021,9,"Texas",0.944821428571429,"business"
"2021-03-07",2021,10,"Texas",0.961785714285714,"business"
"2021-03-14",2021,11,"Texas",0.9975,"business"
"2021-03-21",2021,12,"Texas",0.994464285714286,"business"
"2021-03-28",2021,13,"Texas",0.994821428571429,"business"
"2021-04-04",2021,14,"Texas",0.97,"business"
"2021-04-11",2021,15,"Texas",0.966785714285714,"business"
"2021-04-18",2021,16,"Texas",0.978035714285714,"business"
"2021-04-25",2021,17,"Texas",0.966428571428571,"business"
"2021-05-02",2021,18,"Texas",0.994821428571429,"business"
"2021-05-09",2021,19,"Texas",0.984821428571429,"business"
"2021-05-16",2021,20,"Texas",0.960357142857143,"business"
"2021-05-23",2021,21,"Texas",0.995178571428571,"business"
"2021-05-30",2021,22,"Texas",0.963571428571429,"business"
"2021-06-06",2021,23,"Texas",0.984464285714286,"business"
"2021-06-13",2021,24,"Texas",0.997678571428571,"business"
"2021-06-20",2021,25,"Texas",0.98375,"business"
"2021-06-27",2021,26,"Texas",0.988035714285714,"business"
"2021-07-04",2021,27,"Texas",0.947142857142857,"business"
"2021-07-11",2021,28,"Texas",0.983571428571429,"business"
"2021-07-18",2021,29,"Texas",0.98625,"business"
"2021-07-25",2021,30,"Texas",0.990535714285714,"business"
"2021-08-01",2021,31,"Texas",0.991071428571429,"business"
"2021-08-08",2021,32,"Texas",0.983035714285714,"business"
"2021-08-15",2021,33,"Texas",0.974285714285714,"business"
"2021-08-22",2021,34,"Texas",0.962321428571429,"business"
"2021-08-29",2021,35,"Texas",0.980178571428571,"business"
"2021-09-05",2021,36,"Texas",0.945535714285714,"business"
"2021-09-12",2021,37,"Texas",0.965178571428571,"business"
"2021-09-19",2021,38,"Texas",0.971607142857143,"business"
"2021-09-26",2021,39,"Texas",0.974464285714286,"business"
"2021-10-03",2021,40,"Texas",0.992142857142857,"business"
"2021-10-10",2021,41,"Texas",0.985,"business"
"2021-10-17",2021,42,"Texas",0.988035714285714,"business"
"2021-10-24",2021,43,"Texas",0.998928571428571,"business"
"2021-10-31",2021,44,"Texas",0.990535714285714,"business"
"2021-11-07",2021,45,"Texas",0.988571428571429,"business"
"2021-11-14",2021,46,"Texas",1.00642857142857,"business"
"2021-11-21",2021,47,"Texas",0.918214285714286,"business"
"2021-11-28",2021,48,"Texas",1.00892857142857,"business"
"2021-12-05",2021,49,"Texas",0.999285714285714,"business"
"2021-12-12",2021,50,"Texas",1.02303571428571,"business"
"2021-12-19",2021,51,"Texas",0.931607142857143,"business"
"2021-12-26",2021,52,"Texas",0.901428571428571,"business"
"2022-01-02",2022,1,"Texas",0.921607142857143,"business"
"2022-01-09",2022,2,"Texas",0.915535714285714,"business"
"2022-01-16",2022,3,"Texas",0.900178571428571,"business"
"2022-01-23",2022,4,"Texas",0.924821428571429,"business"
"2022-01-30",2022,5,"Texas",0.869821428571429,"business"
"2022-02-06",2022,6,"Texas",0.979107142857143,"business"
"2022-02-13",2022,7,"Texas",0.983392857142857,"business"
"2022-02-20",2022,8,"Texas",0.945714285714286,"business"
"2022-02-27",2022,9,"Texas",1,"business"
"2022-03-06",2022,10,"Texas",0.977321428571429,"business"
"2022-03-13",2022,11,"Texas",0.981964285714286,"business"
"2022-03-20",2022,12,"Texas",0.994642857142857,"business"
"2022-03-27",2022,13,"Texas",0.997142857142857,"business"
"2022-04-03",2022,14,"Texas",1.00160714285714,"business"
"2022-04-10",2022,15,"Texas",0.996428571428571,"business"
"2022-04-17",2022,16,"Texas",0.97125,"business"
"2022-04-24",2022,17,"Texas",0.998392857142857,"business"
"2022-05-01",2022,18,"Texas",1.01535714285714,"business"
"2022-05-08",2022,19,"Texas",1.00517857142857,"business"
"2022-05-15",2022,20,"Texas",0.996071428571429,"business"
"2022-05-22",2022,21,"Texas",0.996428571428571,"business"
"2022-05-29",2022,22,"Texas",0.96,"business"
"2022-06-05",2022,23,"Texas",0.975714285714286,"business"
"2022-06-12",2022,24,"Texas",0.981785714285714,"business"
"2022-06-19",2022,25,"Texas",0.971785714285714,"business"
"2022-06-26",2022,26,"Texas",0.978571428571429,"business"
"2022-07-03",2022,27,"Texas",0.934642857142857,"business"
"2022-07-10",2022,28,"Texas",0.953928571428571,"business"
"2022-07-17",2022,29,"Texas",0.959107142857143,"business"
"2022-07-24",2022,30,"Texas",0.971964285714286,"business"
"2022-07-31",2022,31,"Texas",0.985,"business"
"2022-08-07",2022,32,"Texas",0.9725,"business"
"2022-08-14",2022,33,"Texas",0.976428571428571,"business"
"2022-08-21",2022,34,"Texas",0.959285714285714,"business"
"2022-08-28",2022,35,"Texas",0.976785714285714,"business"
"2022-09-04",2022,36,"Texas",0.954821428571429,"business"
"2022-09-11",2022,37,"Texas",0.981964285714286,"business"
"2022-09-18",2022,38,"Texas",0.978214285714286,"business"
"2022-09-25",2022,39,"Texas",0.991071428571429,"business"
"2022-10-02",2022,40,"Texas",0.995357142857143,"business"
"2022-10-09",2022,41,"Texas",0.98,"business"
"2020-02-09",2020,7,"Washington",1.02875,"business"
"2020-02-16",2020,8,"Washington",1.04035714285714,"business"
"2020-02-23",2020,9,"Washington",1.06035714285714,"business"
"2020-03-01",2020,10,"Washington",1.06410714285714,"business"
"2020-03-08",2020,11,"Washington",1.035,"business"
"2020-03-15",2020,12,"Washington",0.881607142857143,"business"
"2020-03-22",2020,13,"Washington",0.680714285714286,"business"
"2020-03-29",2020,14,"Washington",0.643035714285714,"business"
"2020-04-05",2020,15,"Washington",0.677142857142857,"business"
"2020-04-12",2020,16,"Washington",0.687678571428571,"business"
"2020-04-19",2020,17,"Washington",0.706071428571429,"business"
"2020-04-26",2020,18,"Washington",0.744821428571429,"business"
"2020-05-03",2020,19,"Washington",0.807142857142857,"business"
"2020-05-10",2020,20,"Washington",0.799464285714286,"business"
"2020-05-17",2020,21,"Washington",0.813035714285714,"business"
"2020-05-24",2020,22,"Washington",0.814821428571429,"business"
"2020-05-31",2020,23,"Washington",0.884821428571429,"business"
"2020-06-07",2020,24,"Washington",0.879285714285714,"business"
"2020-06-14",2020,25,"Washington",0.913214285714286,"business"
"2020-06-21",2020,26,"Washington",0.9175,"business"
"2020-06-28",2020,27,"Washington",0.934642857142857,"business"
"2020-07-05",2020,28,"Washington",0.908035714285714,"business"
"2020-07-12",2020,29,"Washington",0.92375,"business"
"2020-07-19",2020,30,"Washington",0.920535714285714,"business"
"2020-07-26",2020,31,"Washington",0.914285714285714,"business"
"2020-08-02",2020,32,"Washington",0.916428571428571,"business"
"2020-08-09",2020,33,"Washington",0.90625,"business"
"2020-08-16",2020,34,"Washington",0.836964285714286,"business"
"2020-08-23",2020,35,"Washington",0.837321428571429,"business"
"2020-08-30",2020,36,"Washington",0.845714285714286,"business"
"2020-09-06",2020,37,"Washington",0.814464285714286,"business"
"2020-09-13",2020,38,"Washington",0.853214285714286,"business"
"2020-09-20",2020,39,"Washington",0.848214285714286,"business"
"2020-09-27",2020,40,"Washington",0.87125,"business"
"2020-10-04",2020,41,"Washington",0.859821428571429,"business"
"2020-10-11",2020,42,"Washington",0.849821428571429,"business"
"2020-10-18",2020,43,"Washington",0.846428571428571,"business"
"2020-10-25",2020,44,"Washington",0.857142857142857,"business"
"2020-11-01",2020,45,"Washington",0.824642857142857,"business"
"2020-11-08",2020,46,"Washington",0.80625,"business"
"2020-11-15",2020,47,"Washington",0.786607142857143,"business"
"2020-11-22",2020,48,"Washington",0.733392857142857,"business"
"2020-11-29",2020,49,"Washington",0.796607142857143,"business"
"2020-12-06",2020,50,"Washington",0.789464285714286,"business"
"2020-12-13",2020,51,"Washington",0.796607142857143,"business"
"2020-12-20",2020,52,"Washington",0.754107142857143,"business"
"2020-12-27",2020,53,"Washington",0.733214285714286,"business"
"2021-01-03",2021,1,"Washington",0.772678571428571,"business"
"2021-01-10",2021,2,"Washington",0.764107142857143,"business"
"2021-01-17",2021,3,"Washington",0.757678571428571,"business"
"2021-01-24",2021,4,"Washington",0.747857142857143,"business"
"2021-01-31",2021,5,"Washington",0.778571428571429,"business"
"2021-02-07",2021,6,"Washington",0.730714285714286,"business"
"2021-02-14",2021,7,"Washington",0.760714285714286,"business"
"2021-02-21",2021,8,"Washington",0.813035714285714,"business"
"2021-02-28",2021,9,"Washington",0.841428571428571,"business"
"2021-03-07",2021,10,"Washington",0.854464285714286,"business"
"2021-03-14",2021,11,"Washington",0.879107142857143,"business"
"2021-03-21",2021,12,"Washington",0.881071428571429,"business"
"2021-03-28",2021,13,"Washington",0.903571428571429,"business"
"2021-04-04",2021,14,"Washington",0.888571428571429,"business"
"2021-04-11",2021,15,"Washington",0.930892857142857,"business"
"2021-04-18",2021,16,"Washington",0.922857142857143,"business"
"2021-04-25",2021,17,"Washington",0.918928571428571,"business"
"2021-05-02",2021,18,"Washington",0.944821428571429,"business"
"2021-05-09",2021,19,"Washington",0.952857142857143,"business"
"2021-05-16",2021,20,"Washington",0.940535714285714,"business"
"2021-05-23",2021,21,"Washington",0.936607142857143,"business"
"2021-05-30",2021,22,"Washington",0.953392857142857,"business"
"2021-06-06",2021,23,"Washington",0.967321428571429,"business"
"2021-06-13",2021,24,"Washington",0.981071428571429,"business"
"2021-06-20",2021,25,"Washington",0.98125,"business"
"2021-06-27",2021,26,"Washington",0.981607142857143,"business"
"2021-07-04",2021,27,"Washington",0.970892857142857,"business"
"2021-07-11",2021,28,"Washington",0.989464285714286,"business"
"2021-07-18",2021,29,"Washington",1.00482142857143,"business"
"2021-07-25",2021,30,"Washington",0.991964285714286,"business"
"2021-08-01",2021,31,"Washington",0.992142857142857,"business"
"2021-08-08",2021,32,"Washington",0.982321428571429,"business"
"2021-08-15",2021,33,"Washington",0.9775,"business"
"2021-08-22",2021,34,"Washington",0.974107142857143,"business"
"2021-08-29",2021,35,"Washington",0.981607142857143,"business"
"2021-09-05",2021,36,"Washington",0.947142857142857,"business"
"2021-09-12",2021,37,"Washington",0.949285714285714,"business"
"2021-09-19",2021,38,"Washington",0.957142857142857,"business"
"2021-09-26",2021,39,"Washington",0.947321428571429,"business"
"2021-10-03",2021,40,"Washington",0.9525,"business"
"2021-10-10",2021,41,"Washington",0.933035714285714,"business"
"2021-10-17",2021,42,"Washington",0.926428571428571,"business"
"2021-10-24",2021,43,"Washington",0.918571428571429,"business"
"2021-10-31",2021,44,"Washington",0.917857142857143,"business"
"2021-11-07",2021,45,"Washington",0.902321428571429,"business"
"2021-11-14",2021,46,"Washington",0.907678571428571,"business"
"2021-11-21",2021,47,"Washington",0.862857142857143,"business"
"2021-11-28",2021,48,"Washington",0.909642857142857,"business"
"2021-12-05",2021,49,"Washington",0.910892857142857,"business"
"2021-12-12",2021,50,"Washington",0.925714285714286,"business"
"2021-12-19",2021,51,"Washington",0.856964285714286,"business"
"2021-12-26",2021,52,"Washington",0.715,"business"
"2022-01-02",2022,1,"Washington",0.801071428571429,"business"
"2022-01-09",2022,2,"Washington",0.831071428571429,"business"
"2022-01-16",2022,3,"Washington",0.820535714285714,"business"
"2022-01-23",2022,4,"Washington",0.835357142857143,"business"
"2022-01-30",2022,5,"Washington",0.861607142857143,"business"
"2022-02-06",2022,6,"Washington",0.892321428571429,"business"
"2022-02-13",2022,7,"Washington",0.897678571428571,"business"
"2022-02-20",2022,8,"Washington",0.872678571428571,"business"
"2022-02-27",2022,9,"Washington",0.886964285714286,"business"
"2022-03-06",2022,10,"Washington",0.880357142857143,"business"
"2022-03-13",2022,11,"Washington",0.880178571428571,"business"
"2022-03-20",2022,12,"Washington",0.895714285714286,"business"
"2022-03-27",2022,13,"Washington",0.914107142857143,"business"
"2022-04-03",2022,14,"Washington",0.893392857142857,"business"
"2022-04-10",2022,15,"Washington",0.912321428571429,"business"
"2022-04-17",2022,16,"Washington",0.902857142857143,"business"
"2022-04-24",2022,17,"Washington",0.930535714285714,"business"
"2022-05-01",2022,18,"Washington",0.953928571428571,"business"
"2022-05-08",2022,19,"Washington",0.944642857142857,"business"
"2022-05-15",2022,20,"Washington",0.930178571428571,"business"
"2022-05-22",2022,21,"Washington",0.94125,"business"
"2022-05-29",2022,22,"Washington",0.935,"business"
"2022-06-05",2022,23,"Washington",0.963928571428571,"business"
"2022-06-12",2022,24,"Washington",0.963392857142857,"business"
"2022-06-19",2022,25,"Washington",0.962321428571429,"business"
"2022-06-26",2022,26,"Washington",0.962857142857143,"business"
"2022-07-03",2022,27,"Washington",0.927857142857143,"business"
"2022-07-10",2022,28,"Washington",0.956428571428571,"business"
"2022-07-17",2022,29,"Washington",0.956607142857143,"business"
"2022-07-24",2022,30,"Washington",0.954642857142857,"business"
"2022-07-31",2022,31,"Washington",0.978214285714286,"business"
"2022-08-07",2022,32,"Washington",0.967321428571429,"business"
"2022-08-14",2022,33,"Washington",0.981428571428571,"business"
"2022-08-21",2022,34,"Washington",0.971607142857143,"business"
"2022-08-28",2022,35,"Washington",0.983571428571429,"business"
"2022-09-04",2022,36,"Washington",0.959821428571429,"business"
"2022-09-11",2022,37,"Washington",0.96375,"business"
"2022-09-18",2022,38,"Washington",0.97125,"business"
"2022-09-25",2022,39,"Washington",0.974107142857143,"business"
"2022-10-02",2022,40,"Washington",0.97,"business"
"2022-10-09",2022,41,"Washington",0.946785714285714,"business"
"2020-02-09",2020,7,"Wyoming",1.00625,"business"
"2020-02-16",2020,8,"Wyoming",1.02392857142857,"business"
"2020-02-23",2020,9,"Wyoming",1.05928571428571,"business"
"2020-03-01",2020,10,"Wyoming",1.05482142857143,"business"
"2020-03-08",2020,11,"Wyoming",1.07803571428571,"business"
"2020-03-15",2020,12,"Wyoming",0.95,"business"
"2020-03-22",2020,13,"Wyoming",0.813035714285714,"business"
"2020-03-29",2020,14,"Wyoming",0.797857142857143,"business"
"2020-04-05",2020,15,"Wyoming",0.797142857142857,"business"
"2020-04-12",2020,16,"Wyoming",0.744107142857143,"business"
"2020-04-19",2020,17,"Wyoming",0.833928571428571,"business"
"2020-04-26",2020,18,"Wyoming",0.871785714285714,"business"
"2020-05-03",2020,19,"Wyoming",0.920178571428571,"business"
"2020-05-10",2020,20,"Wyoming",0.946607142857143,"business"
"2020-05-17",2020,21,"Wyoming",1.00035714285714,"business"
"2020-05-24",2020,22,"Wyoming",0.997142857142857,"business"
"2020-05-31",2020,23,"Wyoming",1.05125,"business"
"2020-06-07",2020,24,"Wyoming",1.06625,"business"
"2020-06-14",2020,25,"Wyoming",1.09696428571429,"business"
"2020-06-21",2020,26,"Wyoming",1.11,"business"
"2020-06-28",2020,27,"Wyoming",1.14553571428571,"business"
"2020-07-05",2020,28,"Wyoming",1.125,"business"
"2020-07-12",2020,29,"Wyoming",1.12160714285714,"business"
"2020-07-19",2020,30,"Wyoming",1.10839285714286,"business"
"2020-07-26",2020,31,"Wyoming",1.10696428571429,"business"
"2020-08-02",2020,32,"Wyoming",1.13660714285714,"business"
"2020-08-09",2020,33,"Wyoming",1.14803571428571,"business"
"2020-08-16",2020,34,"Wyoming",1.13625,"business"
"2020-08-23",2020,35,"Wyoming",1.09071428571429,"business"
"2020-08-30",2020,36,"Wyoming",1.10035714285714,"business"
"2020-09-06",2020,37,"Wyoming",1.026875,"business"
"2020-09-13",2020,38,"Wyoming",1.08321428571429,"business"
"2020-09-20",2020,39,"Wyoming",1.06214285714286,"business"
"2020-09-27",2020,40,"Wyoming",1.05946428571429,"business"
"2020-10-04",2020,41,"Wyoming",1.04339285714286,"business"
"2020-10-11",2020,42,"Wyoming",1.00357142857143,"business"
"2020-10-18",2020,43,"Wyoming",0.97,"business"
"2020-10-25",2020,44,"Wyoming",0.933392857142857,"business"
"2020-11-01",2020,45,"Wyoming",0.942321428571429,"business"
"2020-11-08",2020,46,"Wyoming",0.871071428571429,"business"
"2020-11-15",2020,47,"Wyoming",0.903571428571429,"business"
"2020-11-22",2020,48,"Wyoming",0.818392857142857,"business"
"2020-11-29",2020,49,"Wyoming",0.906071428571429,"business"
"2020-12-06",2020,50,"Wyoming",0.897857142857143,"business"
"2020-12-13",2020,51,"Wyoming",0.922142857142857,"business"
"2020-12-20",2020,52,"Wyoming",0.815714285714286,"business"
"2020-12-27",2020,53,"Wyoming",0.810357142857143,"business"
"2021-01-03",2021,1,"Wyoming",0.885714285714286,"business"
"2021-01-10",2021,2,"Wyoming",0.870357142857143,"business"
"2021-01-17",2021,3,"Wyoming",0.85375,"business"
"2021-01-24",2021,4,"Wyoming",0.868214285714286,"business"
"2021-01-31",2021,5,"Wyoming",0.877321428571429,"business"
"2021-02-07",2021,6,"Wyoming",0.840535714285714,"business"
"2021-02-14",2021,7,"Wyoming",0.846607142857143,"business"
"2021-02-21",2021,8,"Wyoming",0.893035714285714,"business"
"2021-02-28",2021,9,"Wyoming",0.950892857142857,"business"
"2021-03-07",2021,10,"Wyoming",0.918571428571429,"business"
"2021-03-14",2021,11,"Wyoming",0.850892857142857,"business"
"2021-03-21",2021,12,"Wyoming",0.974464285714286,"business"
"2021-03-28",2021,13,"Wyoming",0.983928571428571,"business"
"2021-04-04",2021,14,"Wyoming",0.975,"business"
"2021-04-11",2021,15,"Wyoming",0.949285714285714,"business"
"2021-04-18",2021,16,"Wyoming",0.976785714285714,"business"
"2021-04-25",2021,17,"Wyoming",1.01339285714286,"business"
"2021-05-02",2021,18,"Wyoming",1.03339285714286,"business"
"2021-05-09",2021,19,"Wyoming",1.03517857142857,"business"
"2021-05-16",2021,20,"Wyoming",1.07160714285714,"business"
"2021-05-23",2021,21,"Wyoming",1.10339285714286,"business"
"2021-05-30",2021,22,"Wyoming",1.10464285714286,"business"
"2021-06-06",2021,23,"Wyoming",1.14232142857143,"business"
"2021-06-13",2021,24,"Wyoming",1.14,"business"
"2021-06-20",2021,25,"Wyoming",1.13589285714286,"business"
"2021-06-27",2021,26,"Wyoming",1.16535714285714,"business"
"2021-07-04",2021,27,"Wyoming",1.13714285714286,"business"
"2021-07-11",2021,28,"Wyoming",1.16071428571429,"business"
"2021-07-18",2021,29,"Wyoming",1.17964285714286,"business"
"2021-07-25",2021,30,"Wyoming",1.18196428571429,"business"
"2021-08-01",2021,31,"Wyoming",1.20571428571429,"business"
"2021-08-08",2021,32,"Wyoming",1.18267857142857,"business"
"2021-08-15",2021,33,"Wyoming",1.12482142857143,"business"
"2021-08-22",2021,34,"Wyoming",1.08964285714286,"business"
"2021-08-29",2021,35,"Wyoming",1.10375,"business"
"2021-09-05",2021,36,"Wyoming",1.06428571428571,"business"
"2021-09-12",2021,37,"Wyoming",1.09125,"business"
"2021-09-19",2021,38,"Wyoming",1.08321428571429,"business"
"2021-09-26",2021,39,"Wyoming",1.07785714285714,"business"
"2021-10-03",2021,40,"Wyoming",1.05660714285714,"business"
"2021-10-10",2021,41,"Wyoming",1.00303571428571,"business"
"2021-10-17",2021,42,"Wyoming",1.0125,"business"
"2021-10-24",2021,43,"Wyoming",0.989642857142857,"business"
"2021-10-31",2021,44,"Wyoming",0.981428571428571,"business"
"2021-11-07",2021,45,"Wyoming",0.967857142857143,"business"
"2021-11-14",2021,46,"Wyoming",0.980892857142857,"business"
"2021-11-21",2021,47,"Wyoming",0.889642857142857,"business"
"2021-11-28",2021,48,"Wyoming",0.970892857142857,"business"
"2021-12-05",2021,49,"Wyoming",0.908928571428571,"business"
"2021-12-12",2021,50,"Wyoming",0.964107142857143,"business"
"2021-12-19",2021,51,"Wyoming",0.877321428571429,"business"
"2021-12-26",2021,52,"Wyoming",0.787857142857143,"business"
"2022-01-02",2022,1,"Wyoming",0.854464285714286,"business"
"2022-01-09",2022,2,"Wyoming",0.888214285714286,"business"
"2022-01-16",2022,3,"Wyoming",0.873571428571429,"business"
"2022-01-23",2022,4,"Wyoming",0.878571428571429,"business"
"2022-01-30",2022,5,"Wyoming",0.896071428571429,"business"
"2022-02-06",2022,6,"Wyoming",0.916428571428571,"business"
"2022-02-13",2022,7,"Wyoming",0.921785714285714,"business"
"2022-02-20",2022,8,"Wyoming",0.886428571428571,"business"
"2022-02-27",2022,9,"Wyoming",0.930892857142857,"business"
"2022-03-06",2022,10,"Wyoming",0.888035714285714,"business"
"2022-03-13",2022,11,"Wyoming",0.924642857142857,"business"
"2022-03-20",2022,12,"Wyoming",0.914107142857143,"business"
"2022-03-27",2022,13,"Wyoming",0.91125,"business"
"2022-04-03",2022,14,"Wyoming",0.931071428571429,"business"
"2022-04-10",2022,15,"Wyoming",0.922321428571429,"business"
"2022-04-17",2022,16,"Wyoming",0.894642857142857,"business"
"2022-04-24",2022,17,"Wyoming",0.9725,"business"
"2022-05-01",2022,18,"Wyoming",0.994285714285714,"business"
"2022-05-08",2022,19,"Wyoming",0.988214285714286,"business"
"2022-05-15",2022,20,"Wyoming",1.00196428571429,"business"
"2022-05-22",2022,21,"Wyoming",1.00660714285714,"business"
"2022-05-29",2022,22,"Wyoming",0.988392857142857,"business"
"2022-06-05",2022,23,"Wyoming",1.04196428571429,"business"
"2022-06-12",2022,24,"Wyoming",1.05232142857143,"business"
"2022-06-19",2022,25,"Wyoming",1.06375,"business"
"2022-06-26",2022,26,"Wyoming",1.07482142857143,"business"
"2022-07-03",2022,27,"Wyoming",1.03196428571429,"business"
"2022-07-10",2022,28,"Wyoming",1.05857142857143,"business"
"2022-07-17",2022,29,"Wyoming",1.07107142857143,"business"
"2022-07-24",2022,30,"Wyoming",1.07392857142857,"business"
"2022-07-31",2022,31,"Wyoming",1.07107142857143,"business"
"2022-08-07",2022,32,"Wyoming",1.05696428571429,"business"
"2022-08-14",2022,33,"Wyoming",1.07035714285714,"business"
"2022-08-21",2022,34,"Wyoming",1.04142857142857,"business"
"2022-08-28",2022,35,"Wyoming",1.04785714285714,"business"
"2022-09-04",2022,36,"Wyoming",1.04857142857143,"business"
"2022-09-11",2022,37,"Wyoming",1.05839285714286,"business"
"2022-09-18",2022,38,"Wyoming",1.05464285714286,"business"
"2022-09-25",2022,39,"Wyoming",1.05107142857143,"business"
"2022-10-02",2022,40,"Wyoming",1.03303571428571,"business"
"2022-10-09",2022,41,"Wyoming",1.01107142857143,"business"
"2020-02-09",2020,7,"California",1.05666666666667,"all"
"2020-02-16",2020,8,"California",1.04964285714286,"all"
"2020-02-23",2020,9,"California",1.05880952380952,"all"
"2020-03-01",2020,10,"California",1.05142857142857,"all"
"2020-03-08",2020,11,"California",1.03511904761905,"all"
"2020-03-15",2020,12,"California",0.877142857142857,"all"
"2020-03-22",2020,13,"California",0.755119047619048,"all"
"2020-03-29",2020,14,"California",0.760714285714286,"all"
"2020-04-05",2020,15,"California",0.714642857142857,"all"
"2020-04-12",2020,16,"California",0.742142857142857,"all"
"2020-04-19",2020,17,"California",0.763690476190476,"all"
"2020-04-26",2020,18,"California",0.797142857142857,"all"
"2020-05-03",2020,19,"California",0.83047619047619,"all"
"2020-05-10",2020,20,"California",0.818809523809524,"all"
"2020-05-17",2020,21,"California",0.849761904761905,"all"
"2020-05-24",2020,22,"California",0.88202380952381,"all"
"2020-05-31",2020,23,"California",0.902142857142857,"all"
"2020-06-07",2020,24,"California",0.933333333333333,"all"
"2020-06-14",2020,25,"California",0.958095238095238,"all"
"2020-06-21",2020,26,"California",0.942619047619048,"all"
"2020-06-28",2020,27,"California",0.961309523809524,"all"
"2020-07-05",2020,28,"California",0.940238095238095,"all"
"2020-07-12",2020,29,"California",0.938214285714286,"all"
"2020-07-19",2020,30,"California",0.938571428571429,"all"
"2020-07-26",2020,31,"California",0.939285714285714,"all"
"2020-08-02",2020,32,"California",0.954880952380952,"all"
"2020-08-09",2020,33,"California",0.935595238095238,"all"
"2020-08-16",2020,34,"California",0.847380952380952,"all"
"2020-08-23",2020,35,"California",0.84047619047619,"all"
"2020-08-30",2020,36,"California",0.861309523809524,"all"
"2020-09-06",2020,37,"California",0.839880952380952,"all"
"2020-09-13",2020,38,"California",0.8875,"all"
"2020-09-20",2020,39,"California",0.887142857142857,"all"
"2020-09-27",2020,40,"California",0.873809523809524,"all"
"2020-10-04",2020,41,"California",0.881666666666667,"all"
"2020-10-11",2020,42,"California",0.896309523809524,"all"
"2020-10-18",2020,43,"California",0.888928571428571,"all"
"2020-10-25",2020,44,"California",0.88702380952381,"all"
"2020-11-01",2020,45,"California",0.866428571428571,"all"
