"location","week","Alpha","Beta","Delta","Epsilon","Gamma","Iota","Omicron","Omicron_BA.1","Omicron_BA.2","Omicron_BA.2.12.1","Omicron_nonBA.1o2","Others"
"North Dakota",2021-07-04,0.242304608575711,0.00182584835546587,0.705921538519051,0.000409435807037143,0.0276459452309043,0.0103604039162006,0,0,0,0,0,0.0115322195956304
"North Dakota",2021-07-11,0.104999125507131,0.00170383463194258,0.850167746846814,3.1673402718003e-05,0.0239596519293145,0.00227645566505866,0,0,0,0,0,0.0168615120170211
"North Dakota",2021-07-18,0.0315497046942812,0.00157981041995088,0.938680411192095,0,0.0200124145705453,0,0,0,0,0,0,0.00817765912312807
"North Dakota",2021-07-25,0.00375162603815328,0.00144904976784933,0.978808546707587,0,0.0159907774864108,0,0,0,0,0,0,0
"North Dakota",2021-08-01,0,0.00131423547830272,0.986458401049168,1.76683704055845e-05,0.0122096951021231,0,0,0,0,0,0,1.11022302462516e-16
"North Dakota",2021-08-08,0,0.0011990725800572,0.989797191366215,0,0.00900373605372809,0,0,0,0,0,0,1.11022302462516e-16
"North Dakota",2021-08-15,0,0.00108607483575784,0.992653861675479,0,0.00626006348876302,0,0,0,0,0,0,0
"North Dakota",2021-08-22,0,0.000976308241056837,0.99500845236267,0,0.0040016554807848,1.35839154888805e-05,0,0,0,0,0,0
"North Dakota",2021-08-29,4.31793875121144e-05,0.00087063872362119,0.996776924811883,2.66162614493433e-06,0.00222270238772456,8.38930631138421e-05,0,0,0,0,0,0
"North Dakota",2021-09-05,0.000421366572642486,0.00076972595188384,0.997847289011415,2.42989830995101e-06,0.00087811124247124,8.10773232775876e-05,0,0,0,0,0,0
"North Dakota",2021-09-12,0.000283119094410591,0.000674502058717866,0.999000165294629,3.32090661077683e-07,0,4.1881461581002e-05,0,0,0,0,0,0
"North Dakota",2021-09-19,2.88482031479222e-05,0.000584602773886053,0.999383341681485,0,0,3.20734148143563e-06,0,0,0,0,0,0
"North Dakota",2021-09-26,0,0.000501022425095659,0.999498977574904,0,0,0,0,0,0,0,0,0
"North Dakota",2021-10-03,6.76500209768066e-06,0.00042397145755836,0.999569145951408,1.17588935634195e-07,0,0,0,0,0,0,0,0
"North Dakota",2021-10-10,1.50961083624786e-05,0.000353296627287028,0.999486426133227,3.62031686090275e-07,0,0,0,0,0,0,0,0.000144819099437199
"North Dakota",2021-10-17,0,0.000288800488967394,0.999439320531023,1.04052065007516e-07,0,0,0,0,0,0,0,0.000271774927944834
"North Dakota",2021-10-24,0,0.000230382881927465,0.999769617118073,0,0,0,0,0,0,0,0,0
"North Dakota",2021-10-31,0,0.0001779477569136,0.999821991845709,3.98142538286021e-09,0,5.64159523883809e-08,0,0,0,0,0,0
"North Dakota",2021-11-07,9.63010534822594e-07,0.000131161687386798,0.999867607479819,8.31897830085442e-09,0,2.59503281427397e-07,0,0,0,0,0,0
"North Dakota",2021-11-14,1.84956230099349e-07,8.97413696654118e-05,0.999909947241778,0,0,1.26432326570422e-07,0,0,0,0,0,1.11022302462516e-16
"North Dakota",2021-11-21,0,5.33877585641471e-05,0.999946591170211,0,0,2.10712250563706e-08,0,0,0,0,0,0
"North Dakota",2021-11-28,0,2.1776942591209e-05,0.999978223057409,0,0,0,0,0,0,0,0,0
"North Dakota",2021-12-05,0,0,0.970652725667425,0,0,0,0.029347274332575,0,0,0,0,1.11022302462516e-16
"North Dakota",2021-12-12,2.10849140597286e-07,0,0.881036362744541,3.41282949935706e-09,0,1.16934839325644e-08,0.0911050015065978,0.0911050015065978,0,0,0,0.0278584097934068
"North Dakota",2021-12-19,1.45418200712859e-07,0,0.70525083607032,2.45400507135533e-09,0,7.62408378087946e-09,0.279565365505151,0.279565365505151,0,0,0,0.0151836429282395
"North Dakota",2021-12-26,0,0,0.489408226853778,0,0,0,0.510591773146223,0.510372953728507,0.000218819417715801,0,0,0
"North Dakota",2022-01-02,0,0,0.281806083246257,0,7.88780614760964e-06,0,0.718186028947595,0.718186028947595,0,0,0,2.22044604925031e-16
"North Dakota",2022-01-09,0,0,0.125875534259442,0,3.36226255240416e-05,0,0.874090843115034,0.874043988863179,4.6854251854948e-05,0,0,0
"North Dakota",2022-01-16,0,0,0.0386486359338443,2.43263960666493e-11,4.92099539330878e-05,0,0.961302154087896,0.959376100512889,0.00192605357500722,0,0,0
"North Dakota",2022-01-23,0,0,0,1.63890804739047e-12,5.72412064037501e-05,0,0.999942758791957,0.996033107385983,0.00390965140597417,0,0,1.11022302462516e-16
"North Dakota",2022-01-30,0,0,0,0,5.86601758042109e-05,0,0.999941339824196,0.995481698131131,0.00445964169306522,0,0,0
"North Dakota",2022-02-06,0,0,0,0,5.58413726825779e-05,0,0.999944158627317,0.994646444192409,0.0052977144349088,0,0,0
"North Dakota",2022-02-13,6.54447277016085e-10,0,0,7.44945450813176e-12,5.01595622340731e-05,8.82989289800303e-11,0.993273145977832,0.984465426971986,0.00880771900584564,0,0,0.00667669370973833
"North Dakota",2022-02-20,1.45204762903778e-09,0,0.000502696758027966,2.22237469084587e-11,4.29812871846568e-05,1.28653843678692e-10,0.987989979726301,0.970549864545631,0.0174401151806706,0,0,0.0114643406255609
"North Dakota",2022-02-27,8.5366044000039e-10,0,0.00192756368570781,1.3142618189018e-11,3.55107731389359e-05,7.36942540151599e-11,0.989265384667765,0.950454771957653,0.0388106127101118,0,0,0.00877153993289137
"North Dakota",2022-03-06,0,0,0.000463882462953777,0,2.82637287267636e-05,0,0.993858128602177,0.893083143187467,0.100774985414711,0,0,0.00564972520614193
"North Dakota",2022-03-13,0,0,0,0,2.15618299230061e-05,0,0.997580482550475,0.772811468344547,0.224769014205928,0,0,0.00239795561960165
"North Dakota",2022-03-20,0,0,4.73174818446044e-05,0,1.56360206242933e-05,0,0.999670199462008,0.609681802185603,0.389988397276405,0,0,0.000266847035523265
"North Dakota",2022-03-27,0,0,6.74758155498086e-05,4.90659323586457e-14,1.0652664060858e-05,0,0.99992187152034,0.431069806833901,0.568852064686439,0,0,0
"North Dakota",2022-04-03,0,0,0,0,6.6171478204602e-06,0,0.99999338285218,0.263474494104706,0.736426719909625,9.21688378487095e-05,0,0
"North Dakota",2022-04-10,0,0,0,0,3.4769665760792e-06,0,0.999996523033424,0.133518987547177,0.866477535486246,0,0,0
"North Dakota",2022-04-17,5.66242774334454e-12,0,0,7.92670124928694e-14,1.13474223886249e-06,3.97773464819239e-13,0.999998865251622,0.0496444728816556,0.947286783161466,0.00306760920849974,0,0
"North Dakota",2022-04-24,9.49093077619465e-12,0,6.84188033668805e-06,1.31765258914718e-13,0,9.41233437583368e-13,0.999979006641455,0.00704243124565414,0.933291648066369,0.0577690154425917,0.00187591188683997,1.41514676448296e-05
"North Dakota",2022-05-01,6.51726872792119e-12,0,9.31571294592449e-06,8.63432987423897e-14,0,7.48665918371808e-13,0.999990684279702,0,0.845097051246537,0.146998955139458,0.00789467789370623,1.11022302462516e-16
"North Dakota",2022-05-08,9.74027418314707e-13,0,2.48649851968317e-06,5.41626237701057e-15,0,2.38913684515105e-13,0.999997513500262,0,0.723785214613522,0.25594545792471,0.0202668409620293,0
"North Dakota",2022-05-15,0,0,0,0,0,0,1,0.00724587300938628,0.587158456319187,0.364530793305177,0.0410648773662503,0
"North Dakota",2022-05-22,0,0,0,0,0,0,1,0.00645705695418927,0.465004714708974,0.455782819386552,0.0727554089502846,0
"North Dakota",2022-05-29,0,0,3.00621272017663e-07,2.16433314072905e-15,0,0,0.999593774268973,0.00278362665847937,0.359904721596567,0.517041863255808,0.119863562758119,0.000405925109752459
"North Dakota",2022-06-05,6.05580424935927e-13,0,1.18563554272704e-06,1.13160560539331e-14,0,2.69099558989109e-14,0.998698279913545,0.00285480862557597,0.267426392409246,0.536182404868418,0.192234674010306,0.00130053445026812
"North Dakota",2022-06-12,2.14882871500091e-13,0,3.89814728245073e-07,3.56136576364545e-15,0,9.18613783427812e-15,0.99814199297462,0.00409278834146276,0.188527156806882,0.491717645089774,0.313804402736502,0.0018576172104241
"North Dakota",2022-06-19,2.06606871149985e-14,0,1.74437889817088e-08,0,0,1.45813113774826e-15,0.998573547284678,0.00284891631689051,0.127394891922046,0.376947742362558,0.491381996683183,0.00142643527151121
"North Dakota",2022-06-26,3.65186327471977e-14,0,4.88859397401664e-08,2.64219611255185e-16,0,4.84910687088146e-15,0.99911188149046,0.000701943104083168,0.0816399208524075,0.248749275706454,0.668020741827516,0.000888069623558474
"North Dakota",2022-07-03,2.87636269863916e-14,0,4.17940288042958e-08,3.07871699527096e-16,0,4.14870101461784e-15,0.998867958541777,0,0.0461772694629983,0.159055820031226,0.793634869047553,0.00113199966416078
"North Dakota",2022-07-10,0,0,0,0,0,6.85622926724529e-16,0.99845053378645,0,0.0217101489460539,0.103110570000616,0.87362981483978,0.00154946621354923
"North Dakota",2022-07-17,0,0,0,0,0,0,0.998618083570288,0,0.0100964257625583,0.0667302961262521,0.921791361681478,0.00138191642971197
"North Dakota",2022-07-24,0,0,0,0,0,0,0.999230175833043,9.15518936969457e-06,0.00779402643124798,0.0436287328763203,0.947798261336105,0.000769824166956923
"North Dakota",2022-07-31,0,0,0,0,0,0,0.999921651412953,2.59533288354277e-05,0.00966480376915072,0.0290281249714428,0.961202769343524,7.83485870474721e-05
"North Dakota",2022-08-07,6.42247979991825e-15,0,1.13251193521179e-08,1.09964934641098e-16,0,3.32270512649911e-16,0.999999988674874,0,0.0105292413239469,0.0179636199603436,0.971507127390583,1.11022302462516e-16
"North Dakota",2022-08-14,5.17971403177208e-15,0,9.44310652494637e-09,8.04176718685994e-17,3.19358541548283e-08,3.27037726134703e-16,0.999999958621034,0,0.00692124059964974,0.0070563868903207,0.986022331131063,1.11022302462516e-16
"North Dakota",2022-08-21,0,1.77533848579801e-06,3.95890762683347e-10,0,7.62966491020151e-08,9.57143633778904e-18,0.9999624623758,0,0.00208250976809239,0,0.997879952607708,3.56855931742395e-05
"North Dakota",2022-08-28,0,4.21207964695339e-06,0,0,1.01846818871224e-07,0,0.999914440201642,0,0,0,0.999914440201642,8.1245871891733e-05
"North Dakota",2022-09-04,0,6.56388311148964e-06,0,0,1.1295100711395e-07,0,0.99998725785165,0.0010091779138484,0,0,0.998978079937802,6.06531423119616e-06
"North Dakota",2022-09-11,0,8.84766987631704e-06,0,7.27028053803027e-19,1.1349350375712e-07,0,0.99999103883662,0.00301765859338215,0,0.000364166918472215,0.996609213324766,0
"North Dakota",2022-09-18,0,1.10801108444304e-05,0,0,1.06784297684728e-07,0,0.999988813104858,0.00435332487303703,0,6.60519463508648e-05,0.99556943628547,0
"North Dakota",2022-09-25,0,1.32764919884178e-05,0,0,9.5654353590545e-08,0,0.999986627853658,0.00348854299469022,0,0,0.996498084858968,0
"North Dakota",2022-10-02,0,1.54473782042235e-05,0,0,8.16046829436906e-08,0,0.999984471017113,0.00137399532768014,0.000339082994228615,0,0.998271392695204,0
"North Dakota",2022-10-09,3.74657388129142e-17,1.76023245781713e-05,6.4879879656076e-11,5.95220534610693e-19,6.58051143094653e-08,2.20154021977639e-18,0.999982331805428,0,0.00237267835284305,6.14413974006405e-05,0.997548212055184,0
"North Dakota",2022-10-16,2.50807137181489e-17,1.97508661862123e-05,5.50304643144717e-11,3.08190827975853e-19,4.94250528088194e-08,2.43884148366067e-18,0.999980199653731,0,0.00679977206568584,9.77552869712778e-06,0.993170652059348,0
"Northern Mariana Islands",2020-06-28,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2020-07-05,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2020-07-12,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2020-07-19,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2020-07-26,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2020-08-02,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2020-08-09,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2020-08-16,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2020-08-23,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2020-08-30,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2020-09-06,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2020-09-13,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2020-09-20,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2020-09-27,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2020-10-04,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2020-10-11,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2020-10-18,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2020-10-25,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2020-11-01,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2020-11-08,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2020-11-15,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2020-11-22,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2020-11-29,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2020-12-06,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2020-12-13,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2020-12-20,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2020-12-27,0,NA,0,1.02423440822424e-11,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-01-03,0,NA,0,0.157276856871269,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-01-10,0,NA,0,0.333333333325984,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-01-17,0,NA,0,0.408439264293494,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-01-24,0,NA,0,0.385885610718199,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-01-31,0,NA,0,0.299718615050824,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-02-07,0,NA,0,0.183984519742089,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-02-14,0,NA,0,0.0727295672427206,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-02-21,0,NA,0,3.44128360790091e-12,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-02-28,0,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-03-07,4.87987079192677e-05,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-03-14,0.212595965389065,NA,0,0.00405125138074592,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-03-21,0.499974634552119,NA,0,2.66844300833308e-12,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-03-28,0.748904967395642,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-04-04,0.934806047021916,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-04-11,1,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-04-18,1,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-04-25,1,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-05-02,0.999994104918821,NA,0,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-05-09,0.839786138137627,NA,0.157402681212516,0.00103391523218083,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-05-16,0.632891895641782,NA,0.362889222058027,0.0015511236400737,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-05-23,0.407685287042811,NA,0.587793275486519,0.00166227645891702,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-05-30,0.192540221952235,NA,0.803439715543069,0.00147802492752173,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-06-06,0.0158306099815767,NA,0.98115341627275,0.00110902028469874,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-06-13,0,NA,1,0.000665913769259007,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-06-20,0,NA,1,0.00025935662001345,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-06-27,5.35889043452101e-05,NA,0.999946822951319,7.57730051016621e-11,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-07-04,0.21474060716473,NA,0.785387138586309,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-07-11,0.333226956419473,NA,0.666772075692066,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-07-18,0.196259572210363,NA,0.803706183117926,1.26474506563487e-05,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-07-25,0.00010017453293299,NA,0.999900746641233,1.53370919053402e-09,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-08-01,0,NA,1,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-08-08,0,NA,1,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-08-15,0.011294839481179,NA,0.98870370507068,9.26454320945966e-07,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-08-22,0.000269536559045352,NA,0.99973216214052,2.14268088746177e-08,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-08-29,0,NA,1,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-09-05,0,NA,1,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-09-12,0.000973019018173662,NA,0.999026507889856,8.00362535696677e-08,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-09-19,0.000835892771239132,NA,0.999169277332015,6.87011340682652e-08,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-09-26,0,NA,1,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-10-03,0,NA,1,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-10-10,0,NA,1,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-10-17,0.000260379232904039,NA,0.999741285609874,2.14271439132856e-08,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-10-24,0.000211028516407336,NA,0.999861818999295,1.73540411586296e-08,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-10-31,0,NA,1,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-11-07,0,NA,0.999822077926468,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-11-14,1.86426990398174e-05,NA,0.99998228734884,1.53839971650934e-09,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-11-21,3.28957077691652e-05,NA,1,2.70892360576915e-09,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-11-28,0,NA,1,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-12-05,0,NA,0.996282327502359,0,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-12-12,1.33455449906742e-06,NA,1,1.10452130122858e-10,NA,NA,0,0,0,0,0,NA
"Northern Mariana Islands",2021-12-19,3.63202456471783e-06,NA,1,2.99527731237413e-10,NA,NA,0.0166006703552312,0.0166006703552312,0,0,0,NA
"Northern Mariana Islands",2021-12-26,0,NA,0.931463177639586,0,NA,NA,0.0684931665075033,0.0684931660831555,4.24347761895486e-10,0,0,NA
"Northern Mariana Islands",2022-01-02,0,NA,0.717392534742886,0,NA,NA,0.282597856462239,0.260324030870168,0.022273825592071,0,0,NA
"Northern Mariana Islands",2022-01-09,9.55372804757068e-08,NA,0.458044726830707,7.93010614719186e-12,NA,NA,0.541984723148714,0.450381670434388,0.0916030527143266,0,0,NA
"Northern Mariana Islands",2022-01-16,3.51698737363661e-07,NA,0.26105541218633,2.90463523110312e-11,NA,NA,0.738965022587513,0.510542597828053,0.22842242475946,0,0,NA
"Northern Mariana Islands",2022-01-23,0,NA,0.129492275967128,0,NA,NA,0.870503598565751,0.460431655676891,0.41007194288886,0,0,NA
"Northern Mariana Islands",2022-01-30,0,NA,0.0439881822448294,0,NA,NA,0.956007623744929,0.353226063042112,0.602781560702817,0,0,NA
"Northern Mariana Islands",2022-02-06,6.83940776756404e-09,NA,4.68387446947231e-06,5.693560045972e-13,NA,NA,0.999999998517567,0.228571428325796,0.771428570191771,0,0,NA
"Northern Mariana Islands",2022-02-13,3.17604496074876e-08,NA,0,2.62687013298471e-12,NA,NA,1,0.120858166740829,0.879141833259171,0,0,NA
"Northern Mariana Islands",2022-02-20,0,NA,0,0,NA,NA,1,0.064171124914375,0.935828875085625,0,0,NA
"Northern Mariana Islands",2022-02-27,0,NA,0.00199255695060784,0,NA,NA,0.998003668494988,0.0699401503465128,0.928063518148475,0,0,NA
"Northern Mariana Islands",2022-03-06,4.89635848541852e-10,NA,1.64308788800982e-06,4.08779219288349e-14,NA,NA,0.999999999493144,0.0881057245898866,0.911894274903257,0,0,NA
"Northern Mariana Islands",2022-03-13,2.74632073184185e-09,NA,0,2.27474136114409e-13,NA,NA,1,0.0708139720645446,0.929186027935455,0,0,NA
"Northern Mariana Islands",2022-03-20,0,NA,0,0,NA,NA,1,0.0480349360149174,0.951965063985083,0,0,NA
"Northern Mariana Islands",2022-03-27,0,NA,0.000142641294754218,0,NA,NA,0.999856669975612,0.0562049400436243,0.943651729931988,0,0,NA
"Northern Mariana Islands",2022-04-03,3.50539553548374e-11,NA,1.1679978900996e-07,2.93490274579401e-15,NA,NA,0.999999999963862,0.0810810808836751,0.918918919080187,0,0,NA
"Northern Mariana Islands",2022-04-10,2.30540218540641e-10,NA,0,1.91228888442176e-14,NA,NA,1,0.0973254791326376,0.902674520867362,0,0,NA
"Northern Mariana Islands",2022-04-17,0,NA,0,0,NA,NA,1,0.086956520549534,0.913043479450466,0,0,NA
"Northern Mariana Islands",2022-04-24,0,NA,1.02114825167708e-05,0,NA,NA,0.999989709376439,0.0431328800189414,0.956856829357498,0,0,NA
"Northern Mariana Islands",2022-05-01,2.50963168378768e-12,NA,8.30236163830329e-09,2.10716536468508e-16,NA,NA,0.999999999997424,1.55847922973542e-09,0.999999998438944,0,0,NA
"Northern Mariana Islands",2022-05-08,1.89406171633918e-11,NA,0,1.57334504413839e-15,NA,NA,1,0,0.985922919081291,0.0140770809187091,0,NA
"Northern Mariana Islands",2022-05-15,0,NA,0,0,NA,NA,1,0,0.999999999999903,0,9.74634869835976e-14,NA
"Northern Mariana Islands",2022-05-22,0,NA,7.31040227928846e-07,0,NA,NA,0.999999261167124,0.00217565892122408,0.796794475584185,0,0.201029126661715,NA
"Northern Mariana Islands",2022-05-29,1.79676841572023e-13,NA,5.90118611844031e-10,1.51287664890937e-17,NA,NA,0.999999999999816,2.08221371917546e-10,0.624999999986692,1.00840342967819e-13,0.374999999804802,NA
"Northern Mariana Islands",2022-06-05,1.53088389202106e-12,NA,0,1.27347980140246e-16,NA,NA,1,0,0.436856567707479,0.252284392053014,0.310859040239507,NA
"Northern Mariana Islands",2022-06-12,0,NA,0,0,NA,NA,1,0,0.285714285674098,0.42857142859539,0.285714285730512,NA
"Northern Mariana Islands",2022-06-19,0,NA,5.23362928863922e-08,0,NA,NA,0.999999946954206,0.000164528952033792,0.166580498920946,0.281186653219444,0.552068265861782,NA
"Northern Mariana Islands",2022-06-26,1.28641885886768e-14,NA,4.19430144591518e-11,1.08619450167658e-18,NA,NA,0.999999999999987,1.48454410402146e-11,0.0882352942364235,0.0441176470524542,0.867647058696264,NA
"Northern Mariana Islands",2022-07-03,1.22157284747946e-13,NA,0,1.01762054473947e-17,NA,NA,1,0,0.0541444037496921,0,0.945855596250308,NA
"Northern Mariana Islands",2022-07-10,0,NA,0,0,NA,NA,1,0,0.0416666665348628,0.0208333333361584,0.937500000128979,NA
"Northern Mariana Islands",2022-07-17,0,NA,3.74728774107608e-09,0,NA,NA,0.999999996191111,1.18138088923974e-05,0.023398189408305,0.0215216681169229,0.955068324856991,NA
"Northern Mariana Islands",2022-07-24,9.20629845745989e-16,NA,2.98769256122594e-12,7.79565431361036e-20,NA,NA,0.999999999999999,1.06072031706032e-12,0.0060975610396307,1.22992707590332e-14,0.993902438959295,NA
"Northern Mariana Islands",2022-07-31,9.66282282139283e-15,NA,0,8.06074792443882e-19,NA,NA,1,0,0,0,1,NA
"Northern Mariana Islands",2022-08-07,0,NA,0,0,NA,NA,1,0,0,0,1,NA
"Northern Mariana Islands",2022-08-14,0,NA,2.73434151130408e-10,0,NA,NA,0.999999999721301,8.64424771529836e-07,0.00027132793384018,0.00138420742311077,0.998343599939579,NA
"Northern Mariana Islands",2022-08-21,6.22078016544094e-17,NA,2.69579682181447e-13,5.34146682927759e-21,NA,NA,1,9.55473885086204e-14,4.33734354210107e-12,1.36130166022151e-15,0.999999999995566,NA
"Northern Mariana Islands",2022-08-28,9.57626834456549e-16,NA,0,8.00137776230651e-20,NA,NA,1,0,0,0,1,NA
"Northern Mariana Islands",2022-09-04,0,NA,0,0,NA,NA,1,0,0,0,1,NA
"Northern Mariana Islands",2022-09-11,0,NA,9.09011691610931e-11,0,NA,NA,0.9999999999071,2.88141504456299e-07,9.04426412845066e-05,0.000461402474361503,0.99944786664995,NA
"Northern Mariana Islands",2022-09-18,1.42325681231121e-18,NA,3.13201689917714e-14,1.44363963865351e-22,NA,NA,1,1.09824359028173e-14,4.9526270309283e-13,1.55054463192494e-16,0.999999999999494,NA
"Ohio",2020-05-03,0,0,0,0,0,0,0,0,0,0,0,1
"Ohio",2020-05-10,0,0,0,0,0,0,0,0,0,0,0,1
"Ohio",2020-05-17,0,0,0,0,0,0,0,0,0,0,0,1
"Ohio",2020-05-24,0,0,0,0,0,0,0,0,0,0,0,1
"Ohio",2020-05-31,0,0,0,0,0,0,0,0,0,0,0,1
"Ohio",2020-06-07,0,0,0,0,0,0,0,0,0,0,0,1
"Ohio",2020-06-14,0,0,0,0,0,0,0,0,0,0,0,1
"Ohio",2020-06-21,0,0,0,0,0,0,0,0,0,0,0,1
"Ohio",2020-06-28,0,0,0,0,0,0,0,0,0,0,0,1
"Ohio",2020-07-05,0,0,0,0,0,0,0,0,0,0,0,1
"Ohio",2020-07-12,0,0,0,0,0,0,0,0,0,0,0,1
"Ohio",2020-07-19,0,0,0,0,0,0,0,0,0,0,0,1
"Ohio",2020-07-26,0,0,0,0,0,0,0,0,0,0,0,1
"Ohio",2020-08-02,0,0,0,0,0,0,0,0,0,0,0,1
"Ohio",2020-08-09,0,0,0,0,0,0,0,0,0,0,0,1
"Ohio",2020-08-16,0,0,0,0,0,0,0,0,0,0,0,1
"Ohio",2020-08-23,0,0,0,0,0,0,0,0,0,0,0,1
"Ohio",2020-08-30,0,0,0,0,0,0,0,0,0,0,0,1
"Ohio",2020-09-06,0,0,0,0,0,0,0,0,0,0,0,1
"Ohio",2020-09-13,0,0,0,0,0,0,0,0,0,0,0,1
"Ohio",2020-09-20,0,0,0,0,0,0,0,0,0,0,0,1
"Ohio",2020-09-27,0,0,0,0,0,0,0,0,0,0,0,1
"Ohio",2020-10-04,0,0,0,0,0,0,0,0,0,0,0,1
"Ohio",2020-10-11,0,0,0,0,0,0,0,0,0,0,0,1
"Ohio",2020-10-18,0,0,0,0,0,0,0,0,0,0,0,1
