"state","date","cum.v1.case","cum.v2.case","cum.v1.death","cum.v2.death"
"Michigan","2022-05-30",1005559.34921053,4052536.98530153,1005559.34921053,4052536.98530153
"Michigan","2022-05-31",1005342.02530636,4102222.71225002,1005342.02530636,4102222.71225002
"Michigan","2022-06-01",987491.368068864,4099808.43919851,987491.368068864,4099808.43919851
"Michigan","2022-06-02",980040.710831364,4127144.166147,980040.710831364,4127144.166147
"Michigan","2022-06-03",971704.33930815,4146994.17880977,971704.33930815,4146994.17880977
"Michigan","2022-06-04",955119.158261121,4124109.62187548,955119.158261121,4124109.62187548
"Michigan","2022-06-05",948033.977214105,4118825.06494119,948033.977214105,4118825.06494119
"Michigan","2022-06-06",940948.796167077,4113540.50800689,940948.796167077,4113540.50800689
"Michigan","2022-06-07",931180.281786724,4113222.61773927,931180.281786724,4113222.61773927
"Michigan","2022-06-08",924980.215682229,4142924.55505785,924980.215682229,4142924.55505785
"Michigan","2022-06-09",918430.149577735,4157376.49237642,918430.149577735,4157376.49237642
"Michigan","2022-06-10",910232.464425622,4172597.47731405,910232.464425622,4172597.47731405
"Michigan","2022-06-11",904457.206100413,4175718.08427145,904457.206100413,4175718.08427145
"Michigan","2022-06-12",899015.281108537,4183038.69122885,899015.281108537,4183038.69122885
"Michigan","2022-06-13",889473.356116662,4151459.29818625,889473.356116662,4151459.29818625
"Michigan","2022-06-14",884140.12677696,4181519.03557843,884140.12677696,4181519.03557843
"Michigan","2022-06-15",879315.988346349,4189995.43963728,879315.988346349,4189995.43963728
"Michigan","2022-06-16",867815.534126264,4179456.05422244,867815.534126264,4179456.05422244
"Michigan","2022-06-17",865026.49016259,4206898.59188453,865026.49016259,4206898.59188453
"Michigan","2022-06-18",852296.58039805,4186833.86137619,852296.58039805,4186833.86137619
"Michigan","2022-06-19",847816.67063351,4196063.57531229,847816.67063351,4196063.57531229
"Michigan","2022-06-20",838936.76086897,4161893.2892484,838936.76086897,4161893.2892484
"Michigan","2022-06-21",831556.85110443,4175923.0031845,831556.85110443,4175923.0031845
"Michigan","2022-06-22",837505.512768461,4216338.43140632,837505.512768461,4216338.43140632
"Michigan","2022-06-23",828254.174432492,4203253.85962814,828254.174432492,4203253.85962814
"Michigan","2022-06-24",820877.011920694,4203435.67979135,820877.011920694,4203435.67979135
"Michigan","2022-06-25",814238.161097214,4201692.17527924,814238.161097214,4201692.17527924
"Michigan","2022-06-26",813499.310273733,4215748.67076713,813499.310273733,4215748.67076713
"Michigan","2022-06-27",812360.459450253,4227205.16625501,812360.459450253,4227205.16625501
"Michigan","2022-06-28",807521.608626771,4234061.6617429,807521.608626771,4234061.6617429
"Michigan","2022-06-29",796686.004556539,4231982.44294507,796686.004556539,4231982.44294507
"Michigan","2022-06-30",784864.686200586,4202407.98605201,784864.686200586,4202407.98605201
"Michigan","2022-07-01",780843.367844638,4202133.52915894,780843.367844638,4202133.52915894
"Michigan","2022-07-02",773622.04948869,4191759.07226588,773622.04948869,4191759.07226588
"Michigan","2022-07-03",772800.731132742,4200584.61537281,772800.731132742,4200584.61537281
"Michigan","2022-07-04",773179.412776793,4205610.15847975,773179.412776793,4205610.15847975
"Michigan","2022-07-05",765458.094420845,4193535.70158668,765458.094420845,4193535.70158668
"Michigan","2022-07-06",758636.7760649,4185261.24469362,758636.7760649,4185261.24469362
"Michigan","2022-07-07",751534.332761927,4183824.26156415,751534.332761927,4183824.26156415
"Michigan","2022-07-08",744231.889458963,4170387.27843468,744231.889458963,4170387.27843468
"Michigan","2022-07-09",737129.446155998,4140950.29530522,737129.446155998,4140950.29530522
"Michigan","2022-07-10",734327.002853032,4128213.31217575,734327.002853032,4128213.31217575
"Michigan","2022-07-11",732624.559550069,4119476.32904629,732624.559550069,4119476.32904629
"Michigan","2022-07-12",717622.116247103,4049939.34591682,717622.116247103,4049939.34591682
"Michigan","2022-07-13",712019.672944141,4023502.36278736,712019.672944141,4023502.36278736
"Michigan","2022-07-14",703745.801069741,3980622.52251504,703745.801069741,3980622.52251504
"Michigan","2022-07-15",692584.429195348,3938492.68224271,692584.429195348,3938492.68224271
"Michigan","2022-07-16",686123.057320954,3893962.84197039,686123.057320954,3893962.84197039
"Michigan","2022-07-17",685461.68544656,3881833.00169807,685461.68544656,3881833.00169807
"Michigan","2022-07-18",685000.313572167,3868003.16142574,685000.313572167,3868003.16142574
"Michigan","2022-07-19",677438.941697774,3823673.32115342,677438.941697774,3823673.32115342
"Michigan","2022-07-20",669977.569823381,3778143.4808811,669977.569823381,3778143.4808811
"Michigan","2022-07-21",663887.62652041,3735327.92632306,663887.62652041,3735327.92632306
"Michigan","2022-07-22",658297.683217444,3693012.37176502,658297.683217444,3693012.37176502
"Michigan","2022-07-23",654895.239914483,3673396.81720699,654895.239914483,3673396.81720699
"Michigan","2022-07-24",651492.796611513,3653781.26264895,651492.796611513,3653781.26264895
"Michigan","2022-07-25",653090.353308548,3658815.70809091,653090.353308548,3658815.70809091
"Michigan","2022-07-26",648187.910005582,3632450.15353288,648187.910005582,3632450.15353288
"Michigan","2022-07-27",645685.46670262,3613284.59897484,645685.46670262,3613284.59897484
"Michigan","2022-07-28",633754.451971075,3574797.61584537,633754.451971075,3574797.61584537
"Michigan","2022-07-29",630273.437239544,3548660.63271591,630273.437239544,3548660.63271591
"Michigan","2022-07-30",626792.422508003,3522523.64958644,626792.422508003,3522523.64958644
"Michigan","2022-07-31",627761.407776466,3522236.66645698,627761.407776466,3522236.66645698
"Michigan","2022-08-01",631130.393044929,3537349.68332751,631130.393044929,3537349.68332751
"Michigan","2022-08-02",627799.378313393,3498562.70019805,627799.378313393,3498562.70019805
"Michigan","2022-08-03",626568.36358186,3463675.71706858,626568.36358186,3463675.71706858
"Michigan","2022-08-04",620701.634564608,3429953.01965341,620701.634564608,3429953.01965341
"Michigan","2022-08-05",614834.905547352,3396230.32223822,614834.905547352,3396230.32223822
"Michigan","2022-08-06",609418.176530102,3366957.62482304,609418.176530102,3366957.62482304
"Michigan","2022-08-07",608101.44751285,3363710.19056576,608101.44751285,3363710.19056576
"Michigan","2022-08-08",609664.812962537,3376640.55657838,609664.812962537,3376640.55657838
"Michigan","2022-08-09",600228.178412223,3323170.922591,600228.178412223,3323170.922591
"Michigan","2022-08-10",594691.543861911,3300001.28860362,594691.543861911,3300001.28860362
"Michigan","2022-08-11",587613.350870031,3238403.02167024,587613.350870031,3238403.02167024
"Michigan","2022-08-12",583635.157878159,3201104.75473686,583635.157878159,3201104.75473686
"Michigan","2022-08-13",584056.964886287,3171806.48780348,584056.964886287,3171806.48780348
"Michigan","2022-08-14",588178.771894414,3168308.22087009,588178.771894414,3168308.22087009
"Michigan","2022-08-15",593000.57890254,3166109.95393671,593000.57890254,3166109.95393671
"Michigan","2022-08-16",590622.385910667,3126511.68700333,590622.385910667,3126511.68700333
"Michigan","2022-08-17",590231.506351637,3099631.33051771,590231.506351637,3099631.33051771
"Michigan","2022-08-18",586254.912506874,3071379.54546066,586254.912506874,3071379.54546066
"Michigan","2022-08-19",582992.604376409,3035274.18897504,582992.604376409,3035274.18897504
"Michigan","2022-08-20",579530.296245944,3005968.83248942,579530.296245944,3005968.83248942
"Michigan","2022-08-21",580267.988115478,2999263.4760038,580267.988115478,2999263.4760038
"Michigan","2022-08-22",582405.679985012,2997958.11951819,582405.679985012,2997958.11951819
"Michigan","2022-08-23",577843.371854547,2959152.76303257,577843.371854547,2959152.76303257
"Michigan","2022-08-24",575381.063724086,2932247.40654695,575381.063724086,2932247.40654695
"Michigan","2022-08-25",572091.48286634,2902923.86824315,572091.48286634,2902923.86824315
"Michigan","2022-08-26",570101.902008602,2876900.32993934,570101.902008602,2876900.32993934
"Michigan","2022-08-27",564912.321150864,2833676.79163554,564912.321150864,2833676.79163554
"Michigan","2022-08-28",565822.740293125,2826053.25333174,565822.740293125,2826053.25333174
"Michigan","2022-08-29",567933.159435388,2824329.71502794,567933.159435388,2824329.71502794
"Michigan","2022-08-30",562643.578577649,2772806.17672414,562643.578577649,2772806.17672414
"Michigan","2022-08-31",561053.997719914,2748582.63842034,561053.997719914,2748582.63842034
"Michigan","2022-09-01",555496.049515232,2703680.52868797,555496.049515232,2703680.52868797
"Michigan","2022-09-02",551723.815596268,2666564.13324131,551723.815596268,2666564.13324131
"Michigan","2022-09-03",552751.581677311,2660047.73779465,552751.581677311,2660047.73779465
"Michigan","2022-09-04",553779.347758347,2653531.34234799,553779.347758347,2653531.34234799
"Michigan","2022-09-05",554807.113839384,2647014.94690133,554807.113839384,2647014.94690133
"Michigan","2022-09-06",555834.879920418,2640498.55145467,555834.879920418,2640498.55145467
"Michigan","2022-09-07",551359.197725595,2598037.32842181,551359.197725595,2598037.32842181
"Michigan","2022-09-08",548162.086959333,2567854.67681751,548162.086959333,2567854.67681751
"Michigan","2022-09-09",544179.261907366,2532386.3109275,544179.261907366,2532386.3109275
"Michigan","2022-09-10",538772.410881373,2493457.5554271,538772.410881373,2493457.5554271
"Michigan","2022-09-11",538832.226522046,2479128.79992671,538832.226522046,2479128.79992671
"Michigan","2022-09-12",540192.042162719,2473700.04442631,540192.042162719,2473700.04442631
"Michigan","2022-09-13",535043.162151219,2427132.15849113,535043.162151219,2427132.15849113
"Michigan","2022-09-14",531985.191230631,2405014.27255595,531985.191230631,2405014.27255595
"Michigan","2022-09-15",530646.393242363,2396133.60466588,530646.393242363,2396133.60466588
"Michigan","2022-09-16",528996.184997691,2380971.01369889,528996.184997691,2380971.01369889
"Michigan","2022-09-17",527879.310086353,2371734.73852137,527879.310086353,2371734.73852137
"Michigan","2022-09-18",531012.435175016,2382404.01889941,531012.435175016,2382404.01889941
"Michigan","2022-09-19",535545.560263678,2402173.29927745,535545.560263678,2402173.29927745
"Michigan","2022-09-20",535678.68535234,2398142.57965549,535678.68535234,2398142.57965549
"Michigan","2022-09-21",525211.810441005,2370711.86003353,525211.810441005,2370711.86003353
"Michigan","2022-09-22",527900.430035156,2403781.14041158,527900.430035156,2403781.14041158
"Michigan","2022-09-23",531950.588090857,2439137.6002768,531950.588090857,2439137.6002768
"Michigan","2022-09-24",536000.746146551,2474494.06014201,536000.746146551,2474494.06014201
"Michigan","2022-09-25",540050.904202246,2509850.52000723,540050.904202246,2509850.52000723
"Michigan","2022-09-26",544101.06225794,2545206.97987245,544101.06225794,2545206.97987245
"Michigan","2022-09-27",548151.220313635,2580563.43973766,548151.220313635,2580563.43973766
"Michigan","2022-09-28",552201.37836933,2615919.89960287,552201.37836933,2615919.89960287
"Michigan","2022-09-29",556180.107853594,2670685.88327761,556180.107853594,2670685.88327761
"Michigan","2022-09-30",560158.837337859,2725451.86695236,560158.837337859,2725451.86695236
"Michigan","2022-10-01",564137.566822126,2780217.8506271,564137.566822126,2780217.8506271
"Michigan","2022-10-02",568116.296306392,2834983.83430184,568116.296306392,2834983.83430184
"Michigan","2022-10-03",572095.025790658,2889749.81797658,572095.025790658,2889749.81797658
"Michigan","2022-10-04",576073.755274925,2944515.80165132,576073.755274925,2944515.80165132
"Michigan","2022-10-05",580052.48475919,2999281.78532606,580052.48475919,2999281.78532606
"Michigan","2022-10-06",589273.804391942,3061176.82454125,589273.804391942,3061176.82454125
"Michigan","2022-10-07",598495.124024689,3123071.86375642,598495.124024689,3123071.86375642
"Michigan","2022-10-08",607716.443657436,3184966.90297158,607716.443657436,3184966.90297158
"Michigan","2022-10-09",616937.763290184,3246861.94218675,616937.763290184,3246861.94218675
"Michigan","2022-10-10",626159.08292293,3308756.98140192,626159.08292293,3308756.98140192
"Michigan","2022-10-11",635380.402555679,3370652.02061709,635380.402555679,3370652.02061709
"Michigan","2022-10-12",644601.722188426,3432547.05983226,644601.722188426,3432547.05983226
"Michigan","2022-10-13",648080.184678317,3491477.81333316,648080.184678317,3491477.81333316
"Michigan","2022-10-14",651558.647168207,3550408.56683404,651558.647168207,3550408.56683404
"Michigan","2022-10-15",655037.109658098,3609339.32033493,655037.109658098,3609339.32033493
"Michigan","2022-10-16",658515.572147989,3668270.07383581,658515.572147989,3668270.07383581
"Michigan","2022-10-17",661994.034637881,3727200.8273367,661994.034637881,3727200.8273367
"Michigan","2022-10-18",665472.497127772,3786131.58083758,665472.497127772,3786131.58083758
"Michigan","2022-10-19",668950.959617664,3845062.33433845,668950.959617664,3845062.33433845
"Michigan","2022-10-20",672543.707821841,3904235.94498219,672543.707821841,3904235.94498219
"Michigan","2022-10-21",676136.456026017,3963409.55562594,676136.456026017,3963409.55562594
"Michigan","2022-10-22",679729.204230194,4022583.16626968,679729.204230194,4022583.16626968
"Michigan","2022-10-23",683321.952434371,4081756.77691342,683321.952434371,4081756.77691342
"Michigan","2022-10-24",686914.700638547,4140930.38755716,686914.700638547,4140930.38755716
"Michigan","2022-10-25",690507.448842724,4200103.9982009,690507.448842724,4200103.9982009
"Michigan","2022-10-26",694100.197046901,4259277.60884465,694100.197046901,4259277.60884465
"Michigan","2022-10-27",697264.373822509,4315386.93377412,697264.373822509,4315386.93377412
"Michigan","2022-10-28",700428.550598113,4371496.25870357,700428.550598113,4371496.25870357
"Michigan","2022-10-29",703592.727373719,4427605.58363303,703592.727373719,4427605.58363303
"Michigan","2022-10-30",706756.904149325,4483714.90856249,706756.904149325,4483714.90856249
"Michigan","2022-10-31",709921.08092493,4539824.23349194,709921.08092493,4539824.23349194
"Michigan","2022-11-01",713085.257700535,4595933.5584214,713085.257700535,4595933.5584214
"Michigan","2022-11-02",716249.434476139,4652042.88335085,716249.434476139,4652042.88335085
"Michigan","2022-11-03",721227.89696603,4707623.63685175,721227.89696603,4707623.63685175
"Michigan","2022-11-04",726206.359455921,4763204.39035263,726206.359455921,4763204.39035263
"Michigan","2022-11-05",731184.821945811,4818785.14385351,731184.821945811,4818785.14385351
"Michigan","2022-11-06",736163.284435702,4874365.8973544,736163.284435702,4874365.8973544
"Michigan","2022-11-07",741141.746925593,4929946.65085528,741141.746925593,4929946.65085528
"Michigan","2022-11-08",746120.209415484,4985527.40435616,746120.209415484,4985527.40435616
"Michigan","2022-11-09",751098.671905376,5041108.15785704,751098.671905376,5041108.15785704
"Michigan","2022-11-10",749730.121408254,5094296.11573251,749730.121408254,5094296.11573251
"Michigan","2022-11-11",748361.570911131,5147484.07360797,748361.570911131,5147484.07360797
"Michigan","2022-11-12",746993.020414009,5200672.03148342,746993.020414009,5200672.03148342
"Michigan","2022-11-13",745624.469916888,5253859.98935888,745624.469916888,5253859.98935888
"Michigan","2022-11-14",744255.919419766,5307047.94723434,744255.919419766,5307047.94723434
"Michigan","2022-11-15",742887.368922645,5360235.9051098,742887.368922645,5360235.9051098
"Michigan","2022-11-16",741518.818425524,5413423.86298525,741518.818425524,5413423.86298525
"Michigan","2022-11-17",743250.267928403,5461761.82086071,743250.267928403,5461761.82086071
"Michigan","2022-11-18",744981.717431281,5510099.77873617,744981.717431281,5510099.77873617
"Michigan","2022-11-19",746713.166934159,5558437.73661163,746713.166934159,5558437.73661163
"Michigan","2022-11-20",748444.616437036,5606775.69448709,748444.616437036,5606775.69448709
"Michigan","2022-11-21",750176.065939916,5655113.65236254,750176.065939916,5655113.65236254
"Michigan","2022-11-22",751907.515442793,5703451.610238,751907.515442793,5703451.610238
"Michigan","2022-11-23",753638.96494567,5751789.56811345,753638.96494567,5751789.56811345
"Michigan","2022-11-24",754698.985877119,5791870.38313178,754698.985877119,5791870.38313178
"Michigan","2022-11-25",755759.00680857,5831951.19815009,755759.00680857,5831951.19815009
"Michigan","2022-11-26",756819.027740019,5872032.01316841,756819.027740019,5872032.01316841
"Michigan","2022-11-27",757879.048671469,5912112.82818672,757879.048671469,5912112.82818672
"Michigan","2022-11-28",758939.069602918,5952193.64320503,758939.069602918,5952193.64320503
"Michigan","2022-11-29",759999.090534368,5992274.45822335,759999.090534368,5992274.45822335
"Michigan","2022-11-30",761059.111465817,6032355.27324166,761059.111465817,6032355.27324166
"Michigan","2022-12-01",759866.071172775,6050500.37397426,759866.071172775,6050500.37397426
"Michigan","2022-12-02",758673.030879735,6068645.47470686,758673.030879735,6068645.47470686
"Michigan","2022-12-03",757479.990586695,6086790.57543946,757479.990586695,6086790.57543946
"Michigan","2022-12-04",756286.950293654,6104935.67617206,756286.950293654,6104935.67617206
"Michigan","2022-12-05",755093.910000615,6123080.77690466,755093.910000615,6123080.77690466
"Michigan","2022-12-06",753900.869707574,6141225.87763726,753900.869707574,6141225.87763726
"Michigan","2022-12-07",752707.829414535,6159370.97836986,752707.829414535,6159370.97836986
"Michigan","2022-12-08",755597.44218272,6205537.5076739,755597.44218272,6205537.5076739
"Michigan","2022-12-09",758487.054950904,6251704.03697793,758487.054950904,6251704.03697793
"Michigan","2022-12-10",761376.667719088,6297870.56628196,761376.667719088,6297870.56628196
"Michigan","2022-12-11",764266.280487271,6344037.09558599,764266.280487271,6344037.09558599
"Michigan","2022-12-12",767155.893255456,6390203.62489002,767155.893255456,6390203.62489002
"Michigan","2022-12-13",770045.50602364,6436370.15419404,770045.50602364,6436370.15419404
"Michigan","2022-12-14",772935.118791823,6482536.68349807,772935.118791823,6482536.68349807
"Michigan","2022-12-15",773203.302988579,6503710.35565925,773203.302988579,6503710.35565925
"Michigan","2022-12-16",773471.487185335,6524884.02782042,773471.487185335,6524884.02782042
"Michigan","2022-12-17",773739.671382091,6546057.69998159,773739.671382091,6546057.69998159
"Michigan","2022-12-18",774007.855578846,6567231.37214276,774007.855578846,6567231.37214276
"Michigan","2022-12-19",774276.039775602,6588405.04430393,774276.039775602,6588405.04430393
"Michigan","2022-12-20",774544.223972358,6609578.71646511,774544.223972358,6609578.71646511
"Michigan","2022-12-21",774812.408169113,6630752.38862627,774812.408169113,6630752.38862627
"Michigan","2022-12-22",770462.460497737,6603797.48935887,770462.460497737,6603797.48935887
"Michigan","2022-12-23",766112.51282636,6576842.59009147,766112.51282636,6576842.59009147
"Michigan","2022-12-24",761762.565154985,6549887.69082407,761762.565154985,6549887.69082407
"Michigan","2022-12-25",757412.617483609,6522932.79155667,757412.617483609,6522932.79155667
"Michigan","2022-12-26",753062.669812232,6495977.89228927,753062.669812232,6495977.89228927
"Michigan","2022-12-27",748712.722140857,6469022.99302187,748712.722140857,6469022.99302187
"Michigan","2022-12-28",744362.77446948,6442068.09375448,744362.77446948,6442068.09375448
"Michigan","2022-12-29",738812.826798105,6390713.19448707,738812.826798105,6390713.19448707
"Michigan","2022-12-30",733262.879126729,6339358.29521967,733262.879126729,6339358.29521967
"Michigan","2022-12-31",727712.931455352,6288003.39595228,727712.931455352,6288003.39595228
"Michigan","2023-01-01",722162.983783977,6236648.49668488,722162.983783977,6236648.49668488
"Michigan","2023-01-02",716613.0361126,6185293.59741748,716613.0361126,6185293.59741748
"Michigan","2023-01-03",711063.088441223,6133938.69815008,711063.088441223,6133938.69815008
"Michigan","2023-01-04",705513.140769847,6082583.79888268,705513.140769847,6082583.79888268
"Michigan","2023-01-05",695201.727897003,6023148.08459696,695201.727897003,6023148.08459696
"Michigan","2023-01-06",684890.315024163,5963712.37031125,684890.315024163,5963712.37031125
"Michigan","2023-01-07",674578.902151323,5904276.65602554,674578.902151323,5904276.65602554
"Michigan","2023-01-08",664267.489278483,5844840.94173982,664267.489278483,5844840.94173982
"Michigan","2023-01-09",653956.07640564,5785405.22745411,653956.07640564,5785405.22745411
"Michigan","2023-01-10",643644.663532799,5725969.5131684,643644.663532799,5725969.5131684
"Michigan","2023-01-11",633333.250659958,5666533.79888268,633333.250659958,5666533.79888268
"Michigan","2023-01-12",633745.647310928,5617293.3226922,633745.647310928,5617293.3226922
"Michigan","2023-01-13",634158.043961897,5568052.84650172,634158.043961897,5568052.84650172
"Michigan","2023-01-14",634570.440612865,5518812.37031125,634570.440612865,5518812.37031125
"Michigan","2023-01-15",634982.837263833,5469571.89412077,634982.837263833,5469571.89412077
"Michigan","2023-01-16",635395.233914799,5420331.4179303,635395.233914799,5420331.4179303
"Michigan","2023-01-17",635807.630565768,5371090.94173982,635807.630565768,5371090.94173982
"Michigan","2023-01-18",636220.027216734,5321850.46554935,636220.027216734,5321850.46554935
"Michigan","2023-01-19",630439.047969855,5255489.83772279,630439.047969855,5255489.83772279
"Michigan","2023-01-20",624658.068722979,5189129.20989625,624658.068722979,5189129.20989625
"Michigan","2023-01-21",618877.089476102,5122768.5820697,618877.089476102,5122768.5820697
"Michigan","2023-01-22",613096.110229225,5056407.95424315,613096.110229225,5056407.95424315
"Michigan","2023-01-23",607315.130982349,4990047.3264166,607315.130982349,4990047.3264166
"Michigan","2023-01-24",601534.151735472,4923686.69859005,601534.151735472,4923686.69859005
"Michigan","2023-01-25",595753.172488596,4857326.0707635,595753.172488596,4857326.0707635
"Michigan","2023-01-26",587772.193241717,4780444.01436552,587772.193241717,4780444.01436552
"Michigan","2023-01-27",579791.213994841,4703561.95796754,579791.213994841,4703561.95796754
"Michigan","2023-01-28",571810.234747963,4626679.90156956,571810.234747963,4626679.90156956
"Michigan","2023-01-29",563829.255501086,4549797.84517158,563829.255501086,4549797.84517158
"Michigan","2023-01-30",555848.276254209,4472915.78877361,555848.276254209,4472915.78877361
"Michigan","2023-01-31",547867.297007334,4396033.73237563,547867.297007334,4396033.73237563
"Michigan","2023-02-01",539886.317760456,4319151.67597766,539886.317760456,4319151.67597766
"Michigan","2023-02-02",531995.814704055,4246074.38148442,531995.814704055,4246074.38148442
"Michigan","2023-02-03",524105.311647654,4172997.08699121,524105.311647654,4172997.08699121
"Michigan","2023-02-04",516214.808591253,4099919.79249799,516214.808591253,4099919.79249799
"Michigan","2023-02-05",508324.305534853,4026842.49800478,508324.305534853,4026842.49800478
"Michigan","2023-02-06",500433.802478451,3953765.20351156,500433.802478451,3953765.20351156
"Michigan","2023-02-07",492543.299422051,3880687.90901835,492543.299422051,3880687.90901835
"Michigan","2023-02-08",484652.79636565,3807610.61452514,484652.79636565,3807610.61452514
"Michigan","2023-02-09",479044.74228884,3742973.11595028,479044.74228884,3742973.11595028
"Michigan","2023-02-10",473436.688212031,3678335.61737543,473436.688212031,3678335.61737543
"Michigan","2023-02-11",467828.634135221,3613698.11880058,467828.634135221,3613698.11880058
"Michigan","2023-02-12",462220.580058412,3549060.62022573,462220.580058412,3549060.62022573
"Michigan","2023-02-13",456612.525981604,3484423.12165089,456612.525981604,3484423.12165089
"Michigan","2023-02-14",451004.471904795,3419785.62307604,451004.471904795,3419785.62307604
"Michigan","2023-02-15",445396.417827986,3355148.1245012,445396.417827986,3355148.1245012
"Michigan","2023-02-16",439816.935179748,3294832.05449777,439816.935179748,3294832.05449777
"Michigan","2023-02-17",434237.45253151,3234515.98449435,434237.45253151,3234515.98449435
"Michigan","2023-02-18",428657.969883273,3174199.91449093,428657.969883273,3174199.91449093
"Michigan","2023-02-19",423078.487235037,3113883.84448751,423078.487235037,3113883.84448751
"Michigan","2023-02-20",417499.004586798,3053567.77448409,417499.004586798,3053567.77448409
"Michigan","2023-02-21",411919.52193856,2993251.70448067,411919.52193856,2993251.70448067
"Michigan","2023-02-22",406340.039290323,2932935.63447726,406340.039290323,2932935.63447726
"Michigan","2023-02-23",401560.556642085,2882562.42161668,401560.556642085,2882562.42161668
"Michigan","2023-02-24",396781.073993846,2832189.20875612,396781.073993846,2832189.20875612
"Michigan","2023-02-25",392001.591345609,2781815.99589556,392001.591345609,2781815.99589556
"Michigan","2023-02-26",387222.108697371,2731442.783035,387222.108697371,2731442.783035
"Michigan","2023-02-27",382442.626049134,2681069.57017443,382442.626049134,2681069.57017443
"Michigan","2023-02-28",377663.143400895,2630696.35731387,377663.143400895,2630696.35731387
"Michigan","2023-03-01",372883.660752659,2580323.14445331,372883.660752659,2580323.14445331
"Michigan","2023-03-02",370325.606675848,2550578.50302131,370325.606675848,2550578.50302131
"Michigan","2023-03-03",367767.55259904,2520833.86158932,367767.55259904,2520833.86158932
"Michigan","2023-03-04",365209.498522231,2491089.22015733,365209.498522231,2491089.22015733
"Michigan","2023-03-05",362651.444445422,2461344.57872534,362651.444445422,2461344.57872534
"Michigan","2023-03-06",360093.390368613,2431599.93729335,360093.390368613,2431599.93729335
"Michigan","2023-03-07",357535.336291804,2401855.29586136,357535.336291804,2401855.29586136
"Michigan","2023-03-08",354977.282214996,2372110.65442937,354977.282214996,2372110.65442937
"Michigan","2023-03-09",349550.860791248,2321787.4415688,349550.860791248,2321787.4415688
"Michigan","2023-03-10",344124.439367499,2271464.22870824,344124.439367499,2271464.22870824
"Michigan","2023-03-11",338698.017943751,2221141.01584767,338698.017943751,2221141.01584767
"Michigan","2023-03-12",333271.596520006,2170817.80298711,333271.596520006,2170817.80298711
"Michigan","2023-03-13",327845.175096256,2120494.59012655,327845.175096256,2120494.59012655
"Michigan","2023-03-14",322418.753672509,2070171.37726599,322418.753672509,2070171.37726599
"Michigan","2023-03-15",316992.332248762,2019848.16440543,316992.332248762,2019848.16440543
"Michigan","2023-03-16",312415.910825012,1973046.38011628,312415.910825012,1973046.38011628
"Michigan","2023-03-17",307839.489401265,1926244.59582715,307839.489401265,1926244.59582715
"Michigan","2023-03-18",303263.067977518,1879442.81153802,303263.067977518,1879442.81153802
"Michigan","2023-03-19",298686.646553769,1832641.02724888,298686.646553769,1832641.02724888
"Michigan","2023-03-20",294110.225130022,1785839.24295975,294110.225130022,1785839.24295975
"Michigan","2023-03-21",289533.803706274,1739037.45867062,289533.803706274,1739037.45867062
"Michigan","2023-03-22",284957.382282527,1692235.67438149,284957.382282527,1692235.67438149
"Michigan","2023-03-23",282472.169649986,1662548.17580662,282472.169649986,1662548.17580662
"Michigan","2023-03-24",279986.957017448,1632860.67723178,279986.957017448,1632860.67723178
"Michigan","2023-03-25",277501.744384907,1603173.17865693,277501.744384907,1603173.17865693
"Michigan","2023-03-26",275016.531752368,1573485.68008208,275016.531752368,1573485.68008208
"Michigan","2023-03-27",272531.319119831,1543798.18150723,272531.319119831,1543798.18150723
"Michigan","2023-03-28",270046.106487292,1514110.68293239,270046.106487292,1514110.68293239
"Michigan","2023-03-29",267560.893854754,1484423.18435754,267560.893854754,1484423.18435754
"Michigan","2023-03-30",264353.232242629,1459317.31843576,264353.232242629,1459317.31843576
"Michigan","2023-03-31",261145.570630498,1434211.45251398,261145.570630498,1434211.45251398
"Michigan","2023-04-01",257937.909018366,1409105.58659219,257937.909018366,1409105.58659219
"Michigan","2023-04-02",254730.247406234,1383999.7206704,254730.247406234,1383999.7206704
"Michigan","2023-04-03",251522.585794103,1358893.85474861,251522.585794103,1358893.85474861
"Michigan","2023-04-04",248314.924181972,1333787.98882682,248314.924181972,1333787.98882682
"Michigan","2023-04-05",245107.262569838,1308682.12290503,245107.262569838,1308682.12290503
"Wyoming","2020-12-20",0,0,0,0
"Wyoming","2020-12-21",0,0,0,0
"Wyoming","2020-12-22",0,0,0,0
"Wyoming","2020-12-23",0,0,0,0
"Wyoming","2020-12-24",0,0,0,0
"Wyoming","2020-12-25",0,0,0,0
"Wyoming","2020-12-26",0,0,0,0
"Wyoming","2020-12-27",0,0,0,0
"Wyoming","2020-12-28",42065.8907624634,0,42065.8907624634,0
"Wyoming","2020-12-29",84131.7815249267,0,84131.7815249267,0
"Wyoming","2020-12-30",126197.67228739,0,126197.67228739,0
"Wyoming","2020-12-31",168263.563049853,0,168263.563049853,0
"Wyoming","2021-01-01",210329.453812317,0,210329.453812317,0
"Wyoming","2021-01-02",252395.34457478,0,252395.34457478,0
"Wyoming","2021-01-03",294461.235337243,0,294461.235337243,0
"Wyoming","2021-01-04",336527.126099707,0,336527.126099707,0
"Wyoming","2021-01-05",378593.01686217,0,378593.01686217,0
"Wyoming","2021-01-06",420658.907624633,0,420658.907624633,0
"Wyoming","2021-01-07",462724.798387097,0,462724.798387097,0
"Wyoming","2021-01-08",504790.68914956,0,504790.68914956,0
